Conf.,atoms,Ref. total energy(Ha),NN total energy(Ha),E(Ref.) - E(NN) (Ha/atom)
76,3,-16138.88356,-16138.8835,-0.00001956
77,3,-16138.86542,-16138.86532,-0.0000315
78,3,-16138.87524,-16138.87528,0.00001417
79,3,-16138.58416,-16138.58415,-0.00000212
80,3,-16138.58204,-16138.582,-0.00001355
81,3,-16138.57835,-16138.57835,0.00000138
82,3,-16138.5801,-16138.58014,0.00001223
83,3,-16138.8634,-16138.86343,0.00000771
84,3,-16138.58216,-16138.58216,-0.00000086
85,3,-16138.88,-16138.88007,0.00002281
86,3,-16138.58226,-16138.58226,0.0000007
87,3,-16138.58476,-16138.58475,-0.0000037
88,3,-16138.85785,-16138.85789,0.00001609
89,3,-16138.58277,-16138.58273,-0.00001155
90,3,-16138.58697,-16138.58698,0.00000324
91,3,-16138.58815,-16138.58813,-0.00000365
92,3,-16138.58594,-16138.58594,0.00000142
93,3,-16138.87246,-16138.87241,-0.00001514
94,3,-16138.84631,-16138.84649,0.00005698
95,3,-16138.58753,-16138.58753,-0.0000003
96,3,-16138.57908,-16138.57914,0.00002116
97,3,-16138.876,-16138.87605,0.00001595
98,3,-16138.884,-16138.88395,-0.00001861
99,3,-16138.88401,-16138.88395,-0.0000187
100,3,-16138.58588,-16138.58588,0.00000136
101,3,-16138.58563,-16138.58565,0.00000672
102,3,-16138.88346,-16138.88354,0.0000263
103,3,-16138.87354,-16138.87353,-0.00000306
104,3,-16138.884,-16138.88395,-0.00001853
105,3,-16138.58775,-16138.58773,-0.00000436
106,3,-16138.58088,-16138.58087,-0.00000351
107,3,-16138.58858,-16138.58858,0.00000066
108,3,-16138.884,-16138.88395,-0.00001861
109,3,-16138.88359,-16138.88365,0.00002264
110,3,-16138.88325,-16138.88334,0.00003009
111,3,-16138.884,-16138.88395,-0.00001891
112,3,-16138.87281,-16138.87266,-0.00004774
113,3,-16138.884,-16138.88395,-0.0000186
114,3,-16138.58823,-16138.58822,-0.00000558
115,3,-16138.58545,-16138.58546,0.00000301
116,3,-16138.87367,-16138.87359,-0.0000257
117,3,-16138.5874,-16138.58742,0.00000485
118,3,-16138.87084,-16138.87072,-0.00003817
119,3,-16138.58891,-16138.58891,-0.00000173
120,3,-16138.8563,-16138.85651,0.00006824
121,3,-16138.86659,-16138.86666,0.00002454
122,3,-16138.85822,-16138.85841,0.00006244
123,3,-16138.884,-16138.88395,-0.00001861
124,3,-16138.884,-16138.88395,-0.00001861
125,3,-16138.88401,-16138.88395,-0.00001867
126,3,-16138.5813,-16138.58129,-0.00000344
127,3,-16138.5813,-16138.58129,-0.00000502
128,3,-16138.58434,-16138.58435,0.00000092
129,3,-16138.87172,-16138.87167,-0.00001772
130,3,-16138.86044,-16138.86052,0.00002639
131,3,-16138.58574,-16138.58576,0.00000686
132,3,-16138.58571,-16138.58572,0.00000304
133,3,-16138.88332,-16138.88342,0.00003449
134,3,-16138.88036,-16138.88039,0.00001001
135,3,-16138.87205,-16138.87196,-0.00002809
136,3,-16138.88351,-16138.88356,0.00001388
137,3,-16138.5879,-16138.58789,-0.00000188
138,3,-16138.58883,-16138.58882,-0.00000392
139,3,-16138.88044,-16138.8804,-0.00001081
140,3,-16138.58661,-16138.5866,-0.00000093
141,3,-16138.58437,-16138.58437,0.00000121
142,3,-16138.58388,-16138.5839,0.0000062
143,3,-16138.57821,-16138.57821,-0.00000208
144,3,-16138.88401,-16138.88395,-0.00001862
145,3,-16138.58141,-16138.58143,0.00000723
146,3,-16138.58018,-16138.58025,0.00002422
147,3,-16138.58574,-16138.58573,-0.00000397
148,3,-16138.58018,-16138.58018,0.00000144
149,3,-16138.86783,-16138.86774,-0.00003048
150,3,-16138.85919,-16138.85933,0.00004438
151,3,-16138.85445,-16138.85465,0.00006514
152,3,-16138.5829,-16138.58289,-0.00000441
153,3,-16138.5879,-16138.58789,-0.00000177
154,3,-16138.88098,-16138.88089,-0.00003104
155,3,-16138.87665,-16138.87664,-0.00000591
156,3,-16138.88054,-16138.88084,0.00010081
157,3,-16138.58488,-16138.58488,-0.00000218
158,3,-16138.58761,-16138.58762,0.00000142
159,3,-16138.84744,-16138.84745,0.0000015
160,3,-16138.88401,-16138.88395,-0.00001862
161,3,-16138.5845,-16138.5845,0.00000015
162,3,-16138.87964,-16138.8797,0.00001919
163,3,-16138.86382,-16138.86377,-0.00001565
164,3,-16138.58782,-16138.58784,0.00000849
165,3,-16138.57565,-16138.57559,-0.00001781
166,3,-16138.88329,-16138.88341,0.00003927
167,3,-16138.5876,-16138.5876,0.00000139
168,3,-16138.87658,-16138.87661,0.00000825
169,3,-16138.884,-16138.88395,-0.00001861
170,3,-16138.5854,-16138.58541,0.00000517
171,3,-16138.87457,-16138.87451,-0.00002086
172,3,-16138.8802,-16138.88019,-0.00000134
173,3,-16138.58891,-16138.5889,-0.00000325
174,3,-16138.57668,-16138.5767,0.00000895
175,3,-16138.88273,-16138.88261,-0.00003904
176,3,-16138.87316,-16138.87315,-0.00000475
177,3,-16138.58507,-16138.58505,-0.00000697
178,3,-16138.58532,-16138.58533,0.0000018
179,3,-16138.86102,-16138.86108,0.00002007
180,3,-16138.58495,-16138.58496,0.00000242
181,3,-16138.884,-16138.88395,-0.00001851
182,3,-16138.85349,-16138.85349,-0.00000198
183,3,-16138.58634,-16138.58634,-0.0000006
184,3,-16138.58482,-16138.58479,-0.00000909
185,3,-16138.58604,-16138.58605,0.00000258
186,3,-16138.88401,-16138.88395,-0.00001866
187,3,-16138.88396,-16138.88397,0.00000287
188,3,-16138.87822,-16138.87824,0.00000505
189,3,-16138.88401,-16138.88395,-0.00001854
190,3,-16138.84563,-16138.84562,-0.00000324
191,3,-16138.86172,-16138.86174,0.00000802
192,3,-16138.88285,-16138.88278,-0.00002636
193,3,-16138.87615,-16138.87616,0.00000304
194,3,-16138.88263,-16138.88261,-0.00000452
195,3,-16138.57847,-16138.57848,0.00000329
196,3,-16138.884,-16138.88395,-0.0000186
197,3,-16138.58726,-16138.58728,0.00000532
198,3,-16138.58812,-16138.58812,0.00000116
199,3,-16138.5758,-16138.57586,0.00001905
200,3,-16138.85853,-16138.85875,0.00007471
201,3,-16138.57868,-16138.57865,-0.00000875
202,3,-16138.85543,-16138.85562,0.00006462
203,3,-16138.87366,-16138.87368,0.0000094
204,3,-16138.8586,-16138.85866,0.00001791
205,3,-16138.87838,-16138.87837,-0.00000221
206,3,-16138.58511,-16138.58512,0.00000409
207,3,-16138.58763,-16138.58762,-0.00000333
208,3,-16138.58026,-16138.58026,-0.00000057
209,3,-16138.88198,-16138.88189,-0.00003054
210,3,-16138.85658,-16138.85676,0.00006013
211,3,-16138.87979,-16138.87983,0.0000143
212,3,-16138.58115,-16138.58107,-0.00002787
213,3,-16138.87542,-16138.87546,0.00001422
214,3,-16138.86577,-16138.8657,-0.00002335
215,3,-16138.57594,-16138.57594,-0.00000284
216,3,-16138.84032,-16138.84019,-0.00004359
217,3,-16138.58514,-16138.58513,-0.00000061
218,3,-16138.87502,-16138.87502,0.00000126
219,3,-16138.85154,-16138.85171,0.00005433
220,3,-16138.58682,-16138.58683,0.00000357
221,3,-16138.87727,-16138.87728,0.00000566
222,3,-16138.58636,-16138.58635,-0.00000218
223,3,-16138.87548,-16138.87552,0.0000147
224,3,-16138.58682,-16138.58683,0.00000201
225,3,-16138.58228,-16138.58227,-0.00000346
226,3,-16138.87232,-16138.87223,-0.00003003
227,3,-16138.57735,-16138.57743,0.00002555
228,3,-16138.84049,-16138.84068,0.00006189
229,3,-16138.86657,-16138.86644,-0.00004449
230,3,-16138.884,-16138.88395,-0.0000186
231,3,-16138.87053,-16138.87044,-0.00002811
232,3,-16138.57604,-16138.57602,-0.00000596
233,3,-16138.57407,-16138.57411,0.00001458
234,3,-16138.58825,-16138.58825,0.0000006
235,3,-16138.58126,-16138.58124,-0.000008
236,3,-16138.58501,-16138.58504,0.00001031
237,3,-16138.57884,-16138.57884,0.0000007
238,3,-16138.58276,-16138.58274,-0.00000441
239,3,-16138.58565,-16138.58566,0.00000413
240,3,-16138.58788,-16138.58788,0.00000078
241,3,-16138.58841,-16138.58842,0.00000401
242,3,-16138.87297,-16138.87288,-0.00002891
243,3,-16138.88278,-16138.8827,-0.00002427
244,3,-16138.58398,-16138.58398,0.00000199
245,3,-16138.87954,-16138.87964,0.00003219
246,3,-16138.86564,-16138.86554,-0.00003185
247,3,-16138.58827,-16138.58826,-0.00000411
248,3,-16138.58686,-16138.58686,0.00000137
249,3,-16138.88122,-16138.88111,-0.00003473
250,3,-16138.87647,-16138.87652,0.00001908
251,3,-16138.58773,-16138.58774,0.0000006
252,3,-16138.5856,-16138.5856,-0.00000052
253,3,-16138.58564,-16138.58566,0.00000703
254,3,-16138.88401,-16138.88395,-0.00001853
255,3,-16138.85766,-16138.85785,0.00006246
256,3,-16138.85234,-16138.85245,0.00003874
257,3,-16138.83876,-16138.83867,-0.00002723
258,3,-16138.5867,-16138.58669,-0.00000283
259,3,-16138.58445,-16138.58446,0.00000228
260,3,-16138.88346,-16138.88355,0.00003118
261,3,-16138.5849,-16138.58489,-0.00000235
262,3,-16138.57751,-16138.57751,-0.00000076
263,3,-16138.884,-16138.88395,-0.00001863
264,3,-16138.8582,-16138.85839,0.00006395
265,3,-16138.58721,-16138.58721,-0.00000132
266,3,-16138.87522,-16138.87517,-0.00001657
267,3,-16138.88401,-16138.88395,-0.00001866
268,3,-16138.8726,-16138.87248,-0.00003979
269,3,-16138.5748,-16138.57482,0.00000495
270,3,-16138.5791,-16138.5791,-0.00000086
271,3,-16138.85602,-16138.85597,-0.00001818
272,3,-16138.57947,-16138.57951,0.00001322
273,3,-16138.88258,-16138.88272,0.00004808
274,3,-16138.5851,-16138.58512,0.0000071
275,3,-16138.57951,-16138.57955,0.00001514
276,3,-16138.84974,-16138.84991,0.00005876
277,3,-16138.83996,-16138.8398,-0.00005392
278,3,-16138.58537,-16138.58539,0.00000501
279,3,-16138.88401,-16138.88395,-0.00001867
280,3,-16138.58802,-16138.58803,0.00000304
281,3,-16138.57409,-16138.57409,0.00000051
282,3,-16138.86749,-16138.8675,0.00000151
283,3,-16138.58887,-16138.58885,-0.00000394
284,3,-16138.58574,-16138.58574,0.00000075
285,3,-16138.88394,-16138.88396,0.00000749
286,3,-16138.88401,-16138.88395,-0.00001867
287,3,-16138.88182,-16138.88173,-0.00003024
288,3,-16138.57834,-16138.57837,0.00000994
289,3,-16138.87623,-16138.8762,-0.00001175
290,3,-16138.88401,-16138.88395,-0.0000185
291,3,-16138.58295,-16138.58294,-0.00000393
292,3,-16138.57972,-16138.57972,0.0000032
293,3,-16138.58535,-16138.58535,-0.00000007
294,3,-16138.85494,-16138.85504,0.00003171
295,3,-16138.87862,-16138.87875,0.00004285
296,3,-16138.88352,-16138.88358,0.00001777
297,3,-16138.86061,-16138.86068,0.0000257
298,3,-16138.58274,-16138.58276,0.00000556
299,3,-16138.86879,-16138.86867,-0.00003975
300,3,-16138.58131,-16138.58127,-0.00001077
301,3,-16138.884,-16138.88399,-0.00000123
302,3,-16138.884,-16138.88395,-0.00001873
303,3,-16138.58335,-16138.58334,-0.00000251
304,3,-16138.58745,-16138.58747,0.00000411
305,3,-16138.88166,-16138.88154,-0.00003949
306,3,-16138.88381,-16138.88381,-0.00000222
307,3,-16138.86468,-16138.86463,-0.00001771
308,3,-16138.57698,-16138.57697,-0.00000504
309,3,-16138.88279,-16138.88283,0.00001455
310,3,-16138.884,-16138.88395,-0.00001853
311,3,-16138.58788,-16138.5879,0.00000441
312,3,-16138.57984,-16138.5798,-0.00001114
313,3,-16138.57955,-16138.57949,-0.00002047
314,3,-16138.58207,-16138.58213,0.00001761
315,3,-16138.84917,-16138.84934,0.00005625
316,3,-16138.58463,-16138.58463,-0.00000075
317,3,-16138.85674,-16138.85693,0.00006575
318,3,-16138.88162,-16138.88149,-0.00004338
319,3,-16138.86521,-16138.86514,-0.00002249
320,3,-16138.58716,-16138.58717,0.00000394
321,3,-16138.88401,-16138.88395,-0.0000186
322,3,-16138.58498,-16138.58499,0.00000465
323,3,-16138.88066,-16138.88066,-0.0000008
324,3,-16138.58552,-16138.58554,0.00000382
325,3,-16138.58501,-16138.58502,0.00000347
326,3,-16138.86746,-16138.86734,-0.00004067
327,3,-16138.85748,-16138.85771,0.00007526
328,3,-16138.88401,-16138.88395,-0.00001866
329,3,-16138.5856,-16138.58561,0.00000223
330,3,-16138.57439,-16138.57443,0.00001222
331,3,-16138.58391,-16138.5839,-0.00000145
332,3,-16138.88157,-16138.88148,-0.00002758
333,3,-16138.884,-16138.88395,-0.00001856
334,3,-16138.87734,-16138.87744,0.00003362
335,3,-16138.86911,-16138.86898,-0.00004096
336,3,-16138.85567,-16138.85587,0.0000666
337,3,-16138.88271,-16138.88276,0.00001559
338,3,-16138.88237,-16138.88237,-0.00000003
339,3,-16138.86704,-16138.86696,-0.00002839
340,3,-16138.86792,-16138.86771,-0.00006994
341,3,-16138.58651,-16138.58652,0.00000319
342,3,-16138.57553,-16138.57548,-0.0000165
343,3,-16138.58184,-16138.58186,0.00000663
344,3,-16138.84005,-16138.8399,-0.00004964
345,3,-16138.58673,-16138.58675,0.00000896
346,3,-16138.86493,-16138.86485,-0.00002598
347,3,-16138.884,-16138.88395,-0.0000186
348,3,-16138.57407,-16138.57404,-0.00001139
349,3,-16138.87311,-16138.87294,-0.00005665
350,3,-16138.58679,-16138.5868,0.0000018
351,3,-16138.88401,-16138.88395,-0.00001866
352,3,-16138.5879,-16138.58789,-0.00000207
353,3,-16138.57487,-16138.57482,-0.00001934
354,3,-16138.58523,-16138.58522,-0.00000319
355,3,-16138.85871,-16138.85888,0.00005691
356,3,-16138.85086,-16138.85102,0.00005354
357,3,-16138.575,-16138.57498,-0.00000474
358,3,-16138.85979,-16138.85981,0.00000743
359,3,-16138.85874,-16138.85878,0.00001508
360,3,-16138.86096,-16138.86102,0.00001839
361,3,-16138.5886,-16138.5886,-0.00000007
362,3,-16138.87577,-16138.87573,-0.00001449
363,3,-16138.57757,-16138.57755,-0.00000813
364,3,-16138.88071,-16138.88065,-0.00002152
365,3,-16138.57618,-16138.57616,-0.00000725
366,3,-16138.85993,-16138.85994,0.00000214
367,3,-16138.58722,-16138.58722,0.00000093
368,3,-16138.86377,-16138.86385,0.00002557
369,3,-16138.58266,-16138.58265,-0.00000217
370,3,-16138.86993,-16138.86973,-0.00006756
371,3,-16138.58657,-16138.58655,-0.00000738
372,3,-16138.88401,-16138.88395,-0.00001866
373,3,-16138.884,-16138.88395,-0.00001861
374,3,-16138.85436,-16138.85443,0.00002486
375,3,-16138.884,-16138.88395,-0.00001858
376,3,-16138.58748,-16138.58747,-0.00000451
377,3,-16138.86536,-16138.86545,0.0000284
378,3,-16138.58604,-16138.58603,-0.00000069
379,3,-16138.58602,-16138.58602,-0.00000147
380,3,-16138.87727,-16138.87721,-0.00002112
381,3,-16138.88401,-16138.88395,-0.00001866
382,3,-16138.58689,-16138.58689,-0.00000201
383,3,-16138.8707,-16138.87058,-0.00003918
384,3,-16138.58624,-16138.58625,0.00000191
385,3,-16138.58568,-16138.58568,0.00000235
386,3,-16138.58589,-16138.58589,-0.00000071
387,3,-16138.58645,-16138.58646,0.00000371
388,3,-16138.57844,-16138.57844,0.00000096
389,3,-16138.86102,-16138.8611,0.00002864
390,3,-16138.57592,-16138.5759,-0.00000576
391,3,-16138.58583,-16138.58584,0.00000366
392,3,-16138.58063,-16138.58059,-0.0000139
393,3,-16138.86413,-16138.86413,0.00000104
394,3,-16138.87923,-16138.87933,0.00003351
395,3,-16138.58769,-16138.58769,0.00000017
396,3,-16138.58486,-16138.58489,0.00000966
397,3,-16138.57386,-16138.5739,0.00001222
398,3,-16138.58916,-16138.58915,-0.00000573
399,3,-16138.58156,-16138.58155,-0.00000336
400,3,-16138.88401,-16138.88395,-0.00001866
401,3,-16138.85616,-16138.85633,0.00005425
402,3,-16138.57879,-16138.57877,-0.00000611
403,3,-16138.87442,-16138.87446,0.00001468
404,3,-16138.58825,-16138.58824,-0.000001
405,3,-16138.84433,-16138.84424,-0.00002796
406,3,-16138.5811,-16138.58104,-0.00002087
407,3,-16138.88401,-16138.88395,-0.00001866
408,3,-16138.86282,-16138.86277,-0.0000137
409,3,-16138.88231,-16138.88231,-0.0000002
410,3,-16138.58119,-16138.58121,0.00000629
411,3,-16138.88401,-16138.88395,-0.00001867
412,3,-16138.5802,-16138.58017,-0.00000953
413,3,-16138.58676,-16138.58676,0
414,3,-16138.884,-16138.88394,-0.00001941
415,3,-16138.57539,-16138.57538,-0.00000262
416,3,-16138.58791,-16138.58791,-0.00000169
417,3,-16138.57768,-16138.57766,-0.00000812
418,3,-16138.84137,-16138.84122,-0.00005135
419,3,-16138.87014,-16138.87003,-0.00003728
420,3,-16138.8551,-16138.85522,0.00003965
421,3,-16138.57434,-16138.57434,0.00000083
422,3,-16138.86586,-16138.86578,-0.00002857
423,3,-16138.87369,-16138.87373,0.00001352
424,3,-16138.86624,-16138.86623,-0.00000101
425,3,-16138.86903,-16138.86894,-0.00003111
426,3,-16138.5852,-16138.58519,-0.00000548
427,3,-16138.87435,-16138.87434,-0.00000277
428,3,-16138.58623,-16138.58623,0.00000168
429,3,-16138.87033,-16138.87033,-0.00000173
430,3,-16138.58747,-16138.58747,-0.00000092
431,3,-16138.58698,-16138.58698,-0.00000078
432,3,-16138.85763,-16138.85768,0.00001732
433,3,-16138.88341,-16138.88334,-0.00002115
434,3,-16138.58907,-16138.58905,-0.00000708
435,3,-16138.58103,-16138.58101,-0.00000775
436,3,-16138.58425,-16138.58424,-0.00000242
437,3,-16138.87927,-16138.87937,0.00003356
438,3,-16138.58373,-16138.58373,-0.0000009
439,3,-16138.87546,-16138.87541,-0.0000154
440,3,-16138.5866,-16138.5866,0.00000117
441,3,-16138.84034,-16138.84018,-0.00005364
442,3,-16138.58485,-16138.58485,-0.00000064
443,3,-16138.87847,-16138.87852,0.00001527
444,3,-16138.86192,-16138.862,0.0000283
445,3,-16138.83972,-16138.83955,-0.00005661
446,3,-16138.57982,-16138.57982,-0.00000008
447,3,-16138.58553,-16138.58554,0.00000323
448,3,-16138.86668,-16138.86655,-0.00004465
449,3,-16138.88401,-16138.88395,-0.00001864
450,3,-16138.88336,-16138.88331,-0.00001567
451,3,-16138.85535,-16138.85555,0.00006645
452,3,-16138.58671,-16138.58674,0.00000972
453,3,-16138.58016,-16138.58022,0.0000178
454,3,-16138.58453,-16138.58449,-0.00001446
455,3,-16138.88049,-16138.88049,-0.00000203
456,3,-16138.86941,-16138.86928,-0.00004185
457,3,-16138.87986,-16138.87994,0.00002637
458,3,-16138.87662,-16138.87666,0.00001251
459,3,-16138.57931,-16138.57931,0.00000073
460,3,-16138.88214,-16138.88208,-0.0000194
461,3,-16138.87977,-16138.87986,0.00002839
462,3,-16138.85581,-16138.85594,0.00004631
463,3,-16138.88143,-16138.88135,-0.00002501
464,3,-16138.87337,-16138.87318,-0.00006378
465,3,-16138.58485,-16138.58485,-0.000001
466,3,-16138.884,-16138.88395,-0.00001861
467,3,-16138.57714,-16138.57714,0.0000004
468,3,-16138.86249,-16138.86251,0.00000779
469,3,-16138.87633,-16138.8763,-0.00000998
470,3,-16138.58127,-16138.58128,0.00000253
471,3,-16138.88398,-16138.884,0.000006
472,3,-16138.57959,-16138.57965,0.00001794
473,3,-16138.5822,-16138.58222,0.0000052
474,3,-16138.57754,-16138.57752,-0.00000799
475,3,-16138.87289,-16138.87287,-0.00000596
476,3,-16138.58846,-16138.58847,0.00000328
477,3,-16138.88401,-16138.88395,-0.00001867
478,3,-16138.88355,-16138.88351,-0.0000129
479,3,-16138.58427,-16138.58427,-0.00000092
480,3,-16138.87559,-16138.87564,0.00001465
481,3,-16138.87422,-16138.87405,-0.00005672
482,3,-16138.88401,-16138.88395,-0.00001866
483,3,-16138.57813,-16138.57813,-0.0000015
484,3,-16138.58753,-16138.58752,-0.00000305
485,3,-16138.58645,-16138.58645,0.00000306
486,3,-16138.58355,-16138.58355,-0.00000044
487,3,-16138.87854,-16138.87857,0.00000817
488,3,-16138.85645,-16138.85664,0.00006633
489,3,-16138.84055,-16138.84043,-0.00003787
490,3,-16138.88355,-16138.8836,0.00001724
491,3,-16138.58717,-16138.58718,0.00000253
492,3,-16138.58631,-16138.58633,0.00000686
493,3,-16138.58211,-16138.58211,-0.00000007
494,3,-16138.58359,-16138.58359,0.00000001
495,3,-16138.86666,-16138.86674,0.00002647
496,3,-16138.58059,-16138.58058,-0.00000321
497,3,-16138.86935,-16138.86937,0.00000573
498,3,-16138.88345,-16138.88352,0.00002094
499,3,-16138.88069,-16138.88064,-0.00001707
500,3,-16138.884,-16138.88395,-0.0000186
501,3,-16138.86215,-16138.86223,0.0000262
502,3,-16138.58707,-16138.58706,-0.00000194
503,3,-16138.868,-16138.86791,-0.00003144
504,3,-16138.58286,-16138.5829,0.00001357
505,3,-16138.87925,-16138.87934,0.00003031
506,3,-16138.58516,-16138.58513,-0.00000765
507,3,-16138.88185,-16138.8819,0.00001554
508,3,-16138.58004,-16138.58002,-0.00000535
509,3,-16138.85944,-16138.85951,0.00002161
510,3,-16138.88056,-16138.88048,-0.00002735
511,3,-16138.58266,-16138.58265,-0.00000467
512,3,-16138.88169,-16138.88158,-0.00003971
513,3,-16138.88104,-16138.88097,-0.00002231
514,3,-16138.87713,-16138.87699,-0.00004896
515,3,-16138.58371,-16138.58367,-0.00001344
516,3,-16138.58432,-16138.58434,0.00000724
517,3,-16138.88401,-16138.88395,-0.00001867
518,3,-16138.58489,-16138.58489,0.00000211
519,3,-16138.57966,-16138.57971,0.00001695
520,3,-16138.8735,-16138.87352,0.00000649
521,3,-16138.88305,-16138.88298,-0.00002146
522,3,-16138.87778,-16138.8779,0.00004008
523,3,-16138.87833,-16138.87845,0.00003953
524,3,-16138.8679,-16138.86779,-0.00003397
525,3,-16138.884,-16138.88395,-0.00001883
526,3,-16138.58747,-16138.58747,0.00000066
527,3,-16138.87773,-16138.87785,0.00003951
528,3,-16138.58019,-16138.58016,-0.00001137
529,3,-16138.86399,-16138.86396,-0.00000921
530,3,-16138.58042,-16138.58039,-0.00000911
531,3,-16138.86835,-16138.86825,-0.00003316
532,3,-16138.57358,-16138.57354,-0.00001537
533,3,-16138.86458,-16138.86455,-0.00001034
534,3,-16138.884,-16138.88395,-0.00001861
535,3,-16138.88398,-16138.88392,-0.00001989
536,3,-16138.58141,-16138.58136,-0.0000141
537,3,-16138.884,-16138.88395,-0.00001859
538,3,-16138.58668,-16138.58667,-0.00000429
539,3,-16138.84685,-16138.84687,0.00000584
540,3,-16138.87594,-16138.87591,-0.00001066
541,3,-16138.58035,-16138.58032,-0.00000904
542,3,-16138.58885,-16138.58886,0.00000154
543,3,-16138.884,-16138.88395,-0.00001858
544,3,-16138.884,-16138.88395,-0.00001874
545,3,-16138.58694,-16138.58695,0.00000217
546,3,-16138.5763,-16138.57628,-0.00000798
547,3,-16138.87543,-16138.87529,-0.00004838
548,3,-16138.88401,-16138.88395,-0.00001866
549,3,-16138.88401,-16138.88395,-0.00001867
550,3,-16138.87535,-16138.87534,-0.0000036
551,3,-16138.88302,-16138.88295,-0.00002207
552,3,-16138.58144,-16138.5814,-0.00001218
553,3,-16138.88353,-16138.88363,0.0000333
554,3,-16138.8793,-16138.87939,0.00002925
555,3,-16138.57358,-16138.57353,-0.00001642
556,3,-16138.58781,-16138.58781,-0.00000142
557,3,-16138.87877,-16138.87873,-0.00001059
558,3,-16138.58408,-16138.58409,0.00000099
559,3,-16138.58619,-16138.5862,0.0000008
560,3,-16138.58537,-16138.58535,-0.00000555
561,3,-16138.58613,-16138.58613,0.00000069
562,3,-16138.87001,-16138.87002,0.00000438
563,3,-16138.884,-16138.88395,-0.00001871
564,3,-16138.57353,-16138.57353,0.00000028
565,3,-16138.88353,-16138.88349,-0.0000132
566,3,-16138.87399,-16138.87381,-0.00005909
567,3,-16138.58345,-16138.58346,0.0000027
