Conf.,atom,element,Ref. charge(e),NN charge(e)
11,2,6,0.08613842,0.08933066
11,3,6,0.09688682,0.09563474
11,4,6,0.02276366,0.02541314
11,5,6,0.03419195,0.02685086
11,6,6,0.08992266,0.08882641
11,7,6,0.09062912,0.09031381
11,8,6,0.04110537,0.04921841
11,9,6,0.03680115,0.03810837
11,10,6,0.09124166,0.08110434
11,11,1,0.12282757,0.12328123
11,12,1,0.12853528,0.12832208
11,13,1,0.14955519,0.15256416
12,1,6,-0.00619338,0.00880049
12,2,6,-0.00925436,-0.01826304
12,3,6,-0.01422963,-0.01652512
12,4,6,-0.00970142,-0.01030603
12,5,6,-0.00259507,0.005258
12,6,6,-0.0032822,0.00996003
12,7,6,-0.02896291,-0.03364062
12,8,6,-0.03182626,-0.03868266
12,9,6,-0.05669221,-0.06062664
12,10,6,-0.04658836,-0.05165631
12,11,1,0.10572802,0.10349963
12,12,1,0.10359773,0.10218227
13,1,6,0.00985561,0.00763945
13,2,6,0.08054523,0.09206039
13,3,6,0.12311961,0.11777992
13,4,6,0.01847208,0.028383
13,5,6,0.0315229,0.02291719
13,6,6,0.09983711,0.09333686
13,7,6,0.09157906,0.08319396
13,8,6,0.0374569,0.04754494
13,9,6,0.04114544,0.05223407
13,10,6,0.08591476,0.07148467
13,11,1,0.11913685,0.11749771
13,12,1,0.11078528,0.10961261
13,13,1,0.15062915,0.15631523
14,1,6,-0.00892128,-0.01129896
14,2,6,-0.01025651,-0.00369153
14,3,6,-0.0059463,-0.00175843
14,4,6,-0.00962967,-0.00655294
14,5,6,-0.00799543,-0.00619571
14,6,6,-0.00468961,-0.00546648
14,7,6,-0.03036714,-0.02997976
14,8,6,-0.03088088,-0.02934995
14,9,6,-0.0494703,-0.05575548
14,10,6,-0.05084791,-0.05654375
14,11,1,0.10305035,0.10215432
14,12,1,0.10595473,0.10443867
15,1,6,-0.00658228,0.00178941
15,2,6,-0.01206778,-0.01171787
15,3,6,-0.0110014,-0.01519731
15,4,6,-0.01260101,-0.01168355
15,5,6,-0.00273241,0.00901612
15,6,6,-0.00533409,0.00289577
15,7,6,-0.03040869,-0.03553385
15,8,6,-0.03104353,-0.03372215
15,9,6,-0.04693114,-0.05351369
15,10,6,-0.05251794,-0.05896917
15,11,1,0.10460546,0.10286646
15,12,1,0.10661482,0.10376982
16,1,6,-0.00311794,0.00943878
16,2,6,-0.01125228,-0.02460832
16,3,6,-0.01815424,-0.00201311
16,4,6,-0.01284873,-0.01003968
16,5,6,0.00136762,-0.0029512
16,6,6,0.00110342,0.01412333
16,7,6,-0.02563793,-0.03160434
16,8,6,-0.02989397,-0.03657369
16,9,6,-0.0577833,-0.06033234
16,10,6,-0.0542427,-0.06331214
16,11,1,0.10491896,0.10294109
16,12,1,0.10554107,0.10493162
17,1,6,-0.00988,-0.00640773
17,2,6,-0.00670531,-0.00862864
17,3,6,-0.01480448,-0.01370089
17,4,6,-0.01149067,-0.00687195
17,5,6,-0.00014892,0.0054515
17,6,6,-0.00484218,-0.00025063
17,7,6,-0.0280444,-0.02871057
17,8,6,-0.02993189,-0.03173051
17,9,6,-0.05238236,-0.05789881
17,10,6,-0.05245597,-0.05527384
17,11,1,0.1043259,0.09886755
17,12,1,0.10636024,0.10515452
18,1,6,-0.00719197,-0.00114535
18,2,6,-0.00945294,-0.00682243
18,3,6,-0.01155801,-0.01635307
18,4,6,-0.01001771,-0.01057345
18,5,6,-0.00309825,0.00601202
18,6,6,-0.0055276,-0.00180795
18,7,6,-0.03145105,-0.03429572
18,8,6,-0.03053629,-0.03082163
18,9,6,-0.04762524,-0.05267897
18,10,6,-0.05413578,-0.05814416
18,11,1,0.10666222,0.10358419
18,12,1,0.10393257,0.1030465
19,1,6,0.01188146,0.00704227
19,2,6,0.0787239,0.0862561
19,3,6,0.11085969,0.10664533
19,4,6,0.02103236,0.02701871
19,5,6,0.03576394,0.03246106
19,6,6,0.09597644,0.09812656
19,7,6,0.08750654,0.07023582
19,8,6,0.038285,0.04798852
19,9,6,0.04605127,0.05964422
19,10,6,0.08097343,0.06776551
19,11,1,0.1218516,0.12024506
19,12,1,0.12080861,0.12075749
19,13,1,0.15028572,0.15581334
20,1,6,0.00931084,0.00859908
20,2,6,0.07357757,0.08218525
20,3,6,0.10288161,0.10097472
20,4,6,0.0206545,0.02909303
20,5,6,0.03438429,0.0240671
20,6,6,0.09970764,0.09527535
20,7,6,0.09181116,0.09215186
20,8,6,0.03763999,0.03596856
20,9,6,0.03911915,0.03384708
20,10,6,0.09090385,0.0936732
20,11,1,0.12352382,0.12231132
20,12,1,0.12392125,0.12391651
20,13,1,0.15256435,0.15793695
21,1,6,0.00212257,-0.00125882
21,2,6,0.07769533,0.09036533
21,3,6,0.11723998,0.11146091
21,4,6,0.0206534,0.02917454
21,5,6,0.0342349,0.02924456
21,6,6,0.09507055,0.08948139
21,7,6,0.08857839,0.06968373
21,8,6,0.04130249,0.04883672
21,9,6,0.0414587,0.06493318
21,10,6,0.08055544,0.06774625
21,11,1,0.12010325,0.11689051
21,12,1,0.13321869,0.13016689
21,13,1,0.14776631,0.15327481
22,1,6,-0.00969397,-0.00963302
22,2,6,-0.00858456,-0.00309064
22,3,6,-0.01844121,-0.01799721
22,4,6,-0.01390878,-0.00804291
22,5,6,0.00057077,0.00652771
22,6,6,-0.00288883,-0.00089705
22,7,6,-0.03022307,-0.03201833
22,8,6,-0.02732268,-0.03046929
22,9,6,-0.04008127,-0.04492619
22,10,6,-0.05680892,-0.05787881
22,11,1,0.10663261,0.09883249
22,12,1,0.10074994,0.09959322
23,1,6,0.00259186,0.00005637
23,2,6,0.07898594,0.09063258
23,3,6,0.10930538,0.10519935
23,4,6,0.01725512,0.02519475
23,5,6,0.03271139,0.02764091
23,6,6,0.1010294,0.09938561
23,7,6,0.09516039,0.08132798
23,8,6,0.03587903,0.03807708
23,9,6,0.03924254,0.04702495
23,10,6,0.08439177,0.08103507
23,11,1,0.13166883,0.1293618
23,12,1,0.11931071,0.11704285
23,13,1,0.15246766,0.15802071
24,1,6,-0.01057158,-0.0130351
24,2,6,-0.00511827,0.0000132
24,3,6,-0.01334997,-0.01274064
24,4,6,-0.01297711,-0.01139124
24,5,6,-0.00267068,0.00601635
24,6,6,-0.00188013,0.00584418
24,7,6,-0.03169317,-0.03444688
24,8,6,-0.02899451,-0.03401889
24,9,6,-0.05335932,-0.05869289
24,10,6,-0.05147729,-0.05569954
24,11,1,0.10679847,0.10481528
24,12,1,0.10529357,0.10333618
25,1,6,-0.00578871,-0.00311069
25,2,6,-0.00853104,-0.00528862
25,3,6,-0.01007074,-0.00759371
25,4,6,-0.00889045,-0.00432608
25,5,6,-0.00458557,0.00085285
25,6,6,-0.00430538,-0.00259657
25,7,6,-0.02833662,-0.03028069
25,8,6,-0.02858836,-0.02933375
25,9,6,-0.05627635,-0.0624376
25,10,6,-0.05612473,-0.06336989
25,11,1,0.10659988,0.10401741
25,12,1,0.10489806,0.10346735
26,1,6,0.00499158,0.00152184
26,2,6,0.06994431,0.08858459
26,3,6,0.11984928,0.11441285
26,4,6,0.0252013,0.03639739
26,5,6,0.03490322,0.02415352
26,6,6,0.0996157,0.08520218
26,7,6,0.09503444,0.08674414
26,8,6,0.03696273,0.04858733
26,9,6,0.04357524,0.04606571
26,10,6,0.08657145,0.08462316
26,11,1,0.11937616,0.11703038
26,12,1,0.12147666,0.11938967
26,13,1,0.14249793,0.14728722
27,1,6,-0.00665098,-0.00098269
27,2,6,-0.00589652,-0.00797605
27,3,6,-0.00827074,-0.00860721
27,4,6,-0.00805341,-0.00640756
27,5,6,-0.00643585,-0.00310856
27,6,6,-0.00325368,0.00404452
27,7,6,-0.03045494,-0.03213275
27,8,6,-0.02731391,-0.02958845
27,9,6,-0.05538758,-0.05510287
27,10,6,-0.05756005,-0.06669607
27,11,1,0.10477567,0.10393514
27,12,1,0.10450204,0.10262255
28,1,6,0.01494582,0.01399172
28,2,6,0.07232212,0.08530597
28,3,6,0.11457946,0.10969376
28,4,6,0.02541106,0.03177306
28,5,6,0.03404137,0.0234338
28,6,6,0.09720526,0.0893406
28,7,6,0.09241886,0.09078341
28,8,6,0.03759656,0.04937882
28,9,6,0.04350458,0.03874993
28,10,6,0.0890997,0.0882592
28,11,1,0.11585001,0.11282956
28,12,1,0.11552055,0.11438097
28,13,1,0.14750463,0.15207921
29,1,6,0.00044667,-0.00111349
29,2,6,-0.01147066,-0.01300101
29,3,6,-0.01636431,-0.0083679
29,4,6,-0.01449759,-0.01527472
29,5,6,0.00226597,0.00206445
29,6,6,-0.00095184,0.00190163
29,7,6,-0.02824492,-0.02973716
29,8,6,-0.02988049,-0.02707161
29,9,6,-0.05351376,-0.05728043
29,10,6,-0.05455347,-0.05774693
29,11,1,0.10605458,0.10431845
29,12,1,0.1007098,0.10130873
30,1,6,0.01039896,0.01053327
30,2,6,0.07471257,0.08983687
30,3,6,0.1043796,0.10166792
30,4,6,0.02292201,0.03217873
30,5,6,0.03123953,0.02961154
30,6,6,0.1016328,0.08829345
30,7,6,0.09579822,0.08198883
30,8,6,0.0363297,0.04540088
30,9,6,0.04317049,0.044161
30,10,6,0.08361477,0.07797416
30,11,1,0.12260151,0.12132346
30,12,1,0.12849748,0.12735052
30,13,1,0.14470237,0.14967938
31,1,6,-0.00557932,-0.00237749
31,2,6,-0.01757534,-0.01304415
31,3,6,-0.01737852,-0.01692414
31,4,6,-0.01260784,-0.00860262
31,5,6,0.00018539,-0.00276525
31,6,6,-0.00866221,-0.00115514
31,7,6,-0.03149309,-0.03370928
31,8,6,-0.03338487,-0.03145406
31,9,6,-0.03383127,-0.03766313
31,10,6,-0.0526152,-0.05594784
31,11,1,0.10719975,0.09871616
31,12,1,0.10574254,0.10492693
32,1,6,-0.00647174,0.00799683
32,2,6,-0.00765531,-0.01429487
32,3,6,-0.01232416,-0.01859648
32,4,6,-0.01195225,-0.01711239
32,5,6,-0.00570095,-0.00079237
32,6,6,0.00156208,0.02028863
32,7,6,-0.03158051,-0.03099859
32,8,6,-0.03106506,-0.03921828
32,9,6,-0.06132852,-0.06064131
32,10,6,-0.04465063,-0.05353551
32,11,1,0.10802414,0.1073318
32,12,1,0.10314295,0.09957254
33,1,6,0.00719909,0.00481451
33,2,6,0.08381734,0.09153869
33,3,6,0.11200282,0.1068556
33,4,6,0.02374067,0.03467381
33,5,6,0.03401938,0.02374261
33,6,6,0.09328318,0.07930537
33,7,6,0.09620101,0.09200168
33,8,6,0.0394146,0.06395341
33,9,6,0.04208908,0.04768242
33,10,6,0.0805862,0.066341
33,11,1,0.12303988,0.12179155
33,12,1,0.12218211,0.12017736
33,13,1,0.1424247,0.14712201
34,1,6,0.01354502,0.01192843
34,2,6,0.07477288,0.08191163
34,3,6,0.11909119,0.11707735
34,4,6,0.02642544,0.03206306
34,5,6,0.03622059,0.02939646
34,6,6,0.09665816,0.09580543
34,7,6,0.08592008,0.07816432
34,8,6,0.0393443,0.04815426
34,9,6,0.04520838,0.04907784
34,10,6,0.08934836,0.08050294
34,11,1,0.11622438,0.11578665
34,12,1,0.1096649,0.1088183
34,13,1,0.14757635,0.15131334
35,1,6,0.00648277,0.00832225
35,2,6,0.07237225,0.07933768
35,3,6,0.0979218,0.10236963
35,4,6,0.02892586,0.02690644
35,5,6,0.03356273,0.03059619
35,6,6,0.1026532,0.10624299
35,7,6,0.09241864,0.08086841
35,8,6,0.03899227,0.03684662
35,9,6,0.04497882,0.04578042
35,10,6,0.08606881,0.08605006
35,11,1,0.13168429,0.13062463
35,12,1,0.11922763,0.11842675
35,13,1,0.14471091,0.14762795
36,1,6,0.00548347,0.00874302
36,2,6,0.08116682,0.08683203
36,3,6,0.0983103,0.0971688
36,4,6,0.0211001,0.03166251
36,5,6,0.03701977,0.02661647
36,6,6,0.08985177,0.08968481
36,7,6,0.09258388,0.09339283
36,8,6,0.03944005,0.04019992
36,9,6,0.03886225,0.02967419
36,10,6,0.09295052,0.09035454
36,11,1,0.11932715,0.11997706
36,12,1,0.12835947,0.1272877
36,13,1,0.15554451,0.15840611
37,1,6,-0.00641958,-0.00744302
37,2,6,-0.00867434,-0.00967489
37,3,6,-0.01320925,-0.00537825
37,4,6,-0.01113561,-0.00636162
37,5,6,-0.00295203,-0.003039
37,6,6,-0.00318585,0.00128716
37,7,6,-0.02978207,-0.03195879
37,8,6,-0.0298937,-0.03116216
37,9,6,-0.05519183,-0.05710793
37,10,6,-0.05076083,-0.05730876
37,11,1,0.10659179,0.10455941
37,12,1,0.10461328,0.10358786
38,1,6,0.0121815,0.01275576
38,2,6,0.07846375,0.08768802
38,3,6,0.10561806,0.10441827
38,4,6,0.0241011,0.02749758
38,5,6,0.03565935,0.02972867
38,6,6,0.10059233,0.09661145
38,7,6,0.09010221,0.08183419
38,8,6,0.04075681,0.04189465
38,9,6,0.04196999,0.04820241
38,10,6,0.08608813,0.08025098
38,11,1,0.12423339,0.12331457
38,12,1,0.11193014,0.11316207
38,13,1,0.14830321,0.15264138
39,1,6,0.00740104,0.0038982
39,2,6,0.07687278,0.08298521
39,3,6,0.10170114,0.10288433
39,4,6,0.02685323,0.02934913
39,5,6,0.03640937,0.02965933
39,6,6,0.0932444,0.0939797
39,7,6,0.08806462,0.07621752
39,8,6,0.03852603,0.04860845
39,9,6,0.04394358,0.04911137
39,10,6,0.08376356,0.07720318
39,11,1,0.12739087,0.12697677
39,12,1,0.13000813,0.12994966
39,13,1,0.14582129,0.14917715
40,1,6,-0.00784653,-0.00235778
40,2,6,-0.00831537,-0.00913758
40,3,6,-0.00917394,-0.00699974
40,4,6,-0.00655828,-0.00233626
40,5,6,-0.00507793,-0.00339867
40,6,6,-0.00520561,-0.00435316
40,7,6,-0.03022539,-0.02966502
40,8,6,-0.02908579,-0.02956674
40,9,6,-0.0518063,-0.05679742
40,10,6,-0.05071087,-0.05743128
40,11,1,0.10289663,0.10214688
40,12,1,0.10110938,0.09989675
41,1,6,0.00880327,0.0054379
41,2,6,0.07586722,0.08194995
41,3,6,0.10647646,0.10373304
41,4,6,0.02617656,0.0313613
41,5,6,0.0401273,0.03889827
41,6,6,0.09052311,0.0922805
41,7,6,0.08343258,0.0751617
41,8,6,0.04259476,0.05145325
41,9,6,0.04614888,0.04982801
41,10,6,0.08702297,0.07668446
41,11,1,0.12246582,0.12008174
41,12,1,0.12322709,0.12236495
41,13,1,0.14713404,0.15076494
42,1,6,-0.00565476,0.0101564
42,2,6,-0.00919452,-0.00689737
42,3,6,-0.01639743,-0.02546401
42,4,6,-0.01646258,-0.02650957
42,5,6,0.00101684,0.01279669
42,6,6,0.00135953,0.02190275
42,7,6,-0.02945218,-0.03582337
42,8,6,-0.0325638,-0.04167762
42,9,6,-0.05500495,-0.06032795
42,10,6,-0.04948218,-0.05530326
42,11,1,0.10541972,0.1028665
42,12,1,0.10641636,0.1042808
43,1,6,-0.00748908,0.00083331
43,2,6,-0.00436852,-0.00837837
43,3,6,-0.0122646,-0.00691465
43,4,6,-0.00991602,-0.01131429
43,5,6,-0.0016839,-0.00003922
43,6,6,-0.00185675,0.01034561
43,7,6,-0.02402823,-0.02667354
43,8,6,-0.02820721,-0.0358724
43,9,6,-0.0665935,-0.07209566
43,10,6,-0.0468254,-0.0527572
43,11,1,0.10112517,0.10115419
43,12,1,0.10210804,0.10171221
44,1,6,-0.00736761,-0.00021243
44,2,6,-0.00779035,-0.00653679
44,3,6,-0.01734836,-0.0162446
44,4,6,-0.01493816,-0.02029415
44,5,6,-0.00012391,0.00728196
44,6,6,0.00080169,0.01760591
44,7,6,-0.02906076,-0.03403859
44,8,6,-0.03142407,-0.03817228
44,9,6,-0.05769099,-0.06401085
44,10,6,-0.05020845,-0.05697109
44,11,1,0.10773556,0.1055416
44,12,1,0.10741539,0.10605129
45,1,6,0.0085559,0.01296044
45,2,6,0.07721139,0.07851104
45,3,6,0.09935052,0.09959741
45,4,6,0.02721112,0.02892642
45,5,6,0.03469186,0.02733123
45,6,6,0.09109806,0.09502698
45,7,6,0.09075221,0.09333096
45,8,6,0.04200031,0.0435957
45,9,6,0.03641385,0.02861456
45,10,6,0.09882384,0.09468224
45,11,1,0.12178015,0.12296515
45,12,1,0.12736208,0.12815215
45,13,1,0.14474869,0.14630574
46,1,6,0.00854346,0.00703743
46,2,6,0.07738915,0.08996345
46,3,6,0.10342318,0.09975437
46,4,6,0.02296202,0.0300438
46,5,6,0.03697287,0.02749935
46,6,6,0.09243912,0.08642079
46,7,6,0.08754042,0.0848644
46,8,6,0.03883354,0.04459329
46,9,6,0.03876612,0.03734289
46,10,6,0.09294584,0.08963938
46,11,1,0.12859467,0.12674002
46,12,1,0.12362752,0.12267766
46,13,1,0.14796204,0.15342317
47,1,6,0.00654244,0.00263675
47,2,6,0.07993585,0.09008428
47,3,6,0.12164304,0.11693945
47,4,6,0.02494233,0.03106421
47,5,6,0.0351797,0.02917302
47,6,6,0.09213381,0.09133202
47,7,6,0.08765085,0.07755965
47,8,6,0.04109783,0.05185346
47,9,6,0.04527523,0.05676685
47,10,6,0.08746613,0.07207361
47,11,1,0.12004109,0.11908484
47,12,1,0.1159453,0.11449539
47,13,1,0.14214642,0.14693648
48,1,6,-0.0038452,0.00667841
48,2,6,-0.0111614,-0.01378935
48,3,6,-0.01522624,-0.01508122
48,4,6,-0.01415685,-0.01287556
48,5,6,0.00285826,0.00506851
48,6,6,-0.00346332,0.00440546
48,7,6,-0.02913371,-0.03184827
48,8,6,-0.0303032,-0.03192633
48,9,6,-0.04971081,-0.0555026
48,10,6,-0.05934431,-0.06507346
48,11,1,0.10623528,0.10408451
48,12,1,0.10725146,0.10585989
49,1,6,0.00902482,0.00894203
49,2,6,0.08649115,0.09319376
49,3,6,0.09821872,0.0986923
49,4,6,0.02336356,0.02510999
49,5,6,0.03496644,0.03380578
49,6,6,0.09670415,0.09489012
49,7,6,0.08865242,0.07149401
49,8,6,0.03908934,0.0456951
49,9,6,0.04409395,0.05415087
49,10,6,0.08075527,0.07099688
49,11,1,0.12507161,0.12499588
49,12,1,0.12500958,0.12558998
49,13,1,0.14855905,0.15244329
50,1,6,-0.00858127,-0.0131869
50,2,6,-0.00477113,-0.005975
50,3,6,-0.01010915,-0.0061786
50,4,6,-0.00964733,-0.00960342
50,5,6,-0.0036282,0.00344484
50,6,6,-0.00457961,0.00395916
50,7,6,-0.03025909,-0.03181284
50,8,6,-0.02945788,-0.0311896
50,9,6,-0.05302858,-0.05814777
50,10,6,-0.05341773,-0.05730011
50,11,1,0.10303831,0.10241726
50,12,1,0.10444163,0.10357297
51,1,6,0.0075053,0.00441931
51,2,6,0.0770662,0.08211837
51,3,6,0.1085884,0.10368498
51,4,6,0.02745592,0.03079065
51,5,6,0.03544434,0.03495064
51,6,6,0.09215971,0.09382086
51,7,6,0.0806913,0.07035166
51,8,6,0.04138253,0.04559761
51,9,6,0.04304944,0.05981941
51,10,6,0.08912543,0.0770265
51,11,1,0.1294443,0.12782393
51,12,1,0.12648303,0.12539763
51,13,1,0.14160413,0.14419845
52,1,6,-0.01021942,-0.00418545
52,2,6,-0.00532426,-0.0103807
52,3,6,-0.00922468,-0.00728014
52,4,6,-0.00889388,-0.01117824
52,5,6,-0.00786065,-0.00501267
52,6,6,-0.00136183,0.00701632
52,7,6,-0.02898808,-0.02789705
52,8,6,-0.02942062,-0.03011924
52,9,6,-0.05846861,-0.0581835
52,10,6,-0.0453811,-0.05383665
52,11,1,0.10242205,0.10241897
52,12,1,0.10272112,0.09863835
53,1,6,0.00908387,0.00969016
53,2,6,0.09001683,0.09565263
53,3,6,0.1050416,0.10657173
53,4,6,0.02395938,0.03362875
53,5,6,0.03518081,0.0190852
53,6,6,0.09130773,0.0823502
53,7,6,0.09305387,0.09856132
53,8,6,0.04008412,0.047153
53,9,6,0.03710905,0.03097747
53,10,6,0.09305761,0.08977675
53,11,1,0.12287928,0.12265212
53,12,1,0.11636488,0.11647318
53,13,1,0.14286091,0.14742749
54,1,6,0.0056664,0.00571424
54,2,6,0.07594901,0.08543929
54,3,6,0.10193611,0.09782764
54,4,6,0.02820607,0.03391496
54,5,6,0.03862794,0.03409677
54,6,6,0.09500738,0.08567754
54,7,6,0.08892533,0.07881676
54,8,6,0.03951045,0.04856785
54,9,6,0.0399034,0.04478247
54,10,6,0.08951841,0.0853425
54,11,1,0.11866914,0.11653285
54,12,1,0.13692015,0.13889159
54,13,1,0.14116021,0.14439553
55,1,6,0.01112894,0.00876346
55,2,6,0.07654071,0.08913244
55,3,6,0.11521346,0.10828435
55,4,6,0.02340634,0.02984504
55,5,6,0.03332836,0.02784049
55,6,6,0.09077265,0.08715635
55,7,6,0.08885358,0.08422947
55,8,6,0.03877262,0.05162574
55,9,6,0.04140001,0.04361241
55,10,6,0.0913216,0.08056682
55,11,1,0.12910238,0.12511872
55,12,1,0.11383532,0.11224009
55,13,1,0.146324,0.15158461
56,1,6,-0.00681557,-0.0016227
56,2,6,-0.00863196,-0.00623626
56,3,6,-0.01313304,-0.01420926
56,4,6,-0.01357239,-0.01165036
56,5,6,-0.00199777,0.00597701
56,6,6,-0.00201897,0.00454617
56,7,6,-0.0299137,-0.03359206
56,8,6,-0.02839209,-0.0325115
56,9,6,-0.04772598,-0.0528869
56,10,6,-0.05526925,-0.0605181
56,11,1,0.10395578,0.10122146
56,12,1,0.10351499,0.10148249
57,1,6,-0.01148485,-0.0146756
57,2,6,-0.00193153,0.00113175
57,3,6,-0.01225134,-0.00807781
57,4,6,-0.01071614,-0.01045159
57,5,6,-0.00325151,-0.00078087
57,6,6,-0.00520292,-0.00302622
57,7,6,-0.03203447,-0.03054263
57,8,6,-0.02784064,-0.03140412
57,9,6,-0.04569529,-0.04870831
57,10,6,-0.0587238,-0.05685943
57,11,1,0.10375989,0.10028045
57,12,1,0.10537258,0.10311439
58,1,6,0.0104616,0.00951642
58,2,6,0.0857438,0.09081966
58,3,6,0.10871369,0.10724629
58,4,6,0.02432162,0.02814095
58,5,6,0.03339687,0.02101384
58,6,6,0.09380038,0.08944131
58,7,6,0.08942784,0.08991898
58,8,6,0.04074608,0.05262919
58,9,6,0.04108049,0.04994075
58,10,6,0.08507846,0.07367169
58,11,1,0.12375659,0.12220763
58,12,1,0.11678704,0.11604683
58,13,1,0.14668551,0.14940646
59,1,6,-0.00652556,-0.0082866
59,2,6,-0.00734246,-0.00286685
59,3,6,-0.00921292,-0.00564286
59,4,6,-0.00916471,-0.0087608
59,5,6,-0.00077348,0.00588915
59,6,6,-0.00446633,-0.00181301
59,7,6,-0.02763967,-0.02981669
59,8,6,-0.0248444,-0.023047
59,9,6,-0.05445228,-0.06274984
59,10,6,-0.06017292,-0.06512774
59,11,1,0.10515566,0.10419392
59,12,1,0.09943909,0.09802831
60,1,6,-0.00205342,0.00645838
60,2,6,-0.01274924,-0.01784039
60,3,6,-0.0137485,-0.01953056
60,4,6,-0.00647239,-0.00249154
60,5,6,0.00352235,0.00338778
60,6,6,-0.01172465,-0.01204484
60,7,6,-0.02997481,-0.02999677
