Conf.,atoms,Ref. total energy(Ha),NN total energy(Ha),E(Ref.) - E(NN) (Ha/atom)
45,12,-381.6136052,-381.613488,-0.00000977
46,13,-381.974457,-381.9743676,-0.00000688
47,12,-381.6092817,-381.608949,-0.00002773
48,12,-381.6025328,-381.6026187,0.00000715
49,12,-381.6272281,-381.6268587,-0.00003079
50,13,-381.975943,-381.9762533,0.00002386
51,12,-381.6097193,-381.6100724,0.00002942
52,13,-381.978018,-381.9778161,-0.00001553
53,12,-381.6120775,-381.612163,0.00000712
54,12,-381.6058099,-381.6059511,0.00001176
55,13,-381.9764331,-381.9760061,-0.00003284
56,12,-381.6041968,-381.6042599,0.00000526
57,12,-381.6102451,-381.6097794,-0.00003881
58,13,-381.9759814,-381.9753604,-0.00004776
59,12,-381.6163593,-381.6166672,0.00002565
60,13,-381.9785209,-381.9783506,-0.0000131
61,12,-381.6105585,-381.6104397,-0.0000099
62,13,-381.97277,-381.9711195,-0.00012696
63,12,-381.6154045,-381.6150436,-0.00003007
64,12,-381.6024252,-381.6033685,0.00007861
65,12,-381.6137165,-381.6136724,-0.00000367
66,12,-381.6111748,-381.611253,0.00000652
67,13,-381.973766,-381.9738773,0.00000856
68,13,-381.9821649,-381.982355,0.00001462
69,13,-381.9675272,-381.9683607,0.00006412
70,13,-381.9721906,-381.9722307,0.00000308
71,13,-381.9845377,-381.9842601,-0.00002136
72,13,-381.9690771,-381.9685747,-0.00003865
73,13,-381.9687061,-381.9692589,0.00004252
74,12,-381.6120171,-381.6120961,0.00000659
75,13,-381.9746485,-381.9738005,-0.00006523
76,12,-381.6037648,-381.6042094,0.00003705
77,12,-381.6099375,-381.6105101,0.00004772
78,12,-381.6158722,-381.6160759,0.00001698
79,12,-381.6105945,-381.609895,-0.00005829
80,13,-381.9765849,-381.9766487,0.00000491
81,12,-381.6086553,-381.6085508,-0.00000871
82,12,-381.6106332,-381.6104557,-0.00001479
83,13,-381.9762731,-381.9760907,-0.00001403
84,13,-381.9758611,-381.9756014,-0.00001998
85,12,-381.6074605,-381.6068388,-0.00005181
86,12,-381.6055573,-381.6054101,-0.00001226
87,13,-381.9715952,-381.97182,0.00001729
88,13,-381.9687856,-381.9690254,0.00001845
89,13,-381.9800639,-381.9804132,0.00002687
90,13,-381.9653772,-381.9663311,0.00007338
91,13,-381.9822568,-381.9820463,-0.00001619
92,13,-381.9715205,-381.972748,0.00009442
93,12,-381.6050637,-381.604554,-0.00004248
94,12,-381.6152517,-381.6149125,-0.00002827
95,13,-381.9809574,-381.9803684,-0.00004531
96,13,-381.9757135,-381.9770114,0.00009984
97,13,-381.972887,-381.9730479,0.00001237
98,13,-381.9658641,-381.9658753,0.00000086
99,12,-381.6101404,-381.6098311,-0.00002578
100,13,-381.9756057,-381.9747201,-0.00006812
101,12,-381.6167593,-381.616426,-0.00002778
102,13,-381.9772957,-381.9778605,0.00004344
103,13,-381.9776749,-381.9772932,-0.00002936
104,13,-381.9806505,-381.9808991,0.00001912
105,13,-381.971341,-381.9704608,-0.00006771
106,12,-381.6069597,-381.6065402,-0.00003496
107,12,-381.6129446,-381.613243,0.00002486
108,12,-381.6122578,-381.6122669,0.00000076
109,12,-381.6088701,-381.6088185,-0.00000429
110,12,-381.6146109,-381.6143618,-0.00002076
111,13,-381.9775473,-381.9786938,0.00008819
112,12,-381.6047087,-381.6045632,-0.00001212
113,12,-381.6148597,-381.6142552,-0.00005037
114,13,-381.9644877,-381.9642068,-0.00002161
115,12,-381.6035323,-381.6031605,-0.00003099
116,12,-381.6173949,-381.6173222,-0.00000606
117,13,-381.9714676,-381.9713245,-0.00001101
118,13,-381.9702207,-381.9695677,-0.00005022
119,12,-381.6063683,-381.6076538,0.00010713
120,13,-381.9785955,-381.9778281,-0.00005903
121,13,-381.9741123,-381.9742742,0.00001245
122,12,-381.6066399,-381.6070455,0.0000338
123,12,-381.6170919,-381.6174411,0.00002911
124,13,-381.9792309,-381.9792882,0.00000441
125,12,-381.6077119,-381.6074309,-0.00002341
126,13,-381.9781219,-381.9785453,0.00003257
127,12,-381.6132888,-381.6133882,0.00000828
128,13,-381.9770309,-381.9776528,0.00004784
129,12,-381.6159206,-381.6158061,-0.00000954
130,13,-381.9747769,-381.9746183,-0.0000122
131,12,-381.6149468,-381.6152872,0.00002837
132,12,-381.6098538,-381.6097713,-0.00000687
133,13,-381.9733013,-381.9732947,-0.00000051
134,13,-381.9764682,-381.9767833,0.00002423
135,13,-381.9807586,-381.979979,-0.00005997
136,13,-381.9777788,-381.9773529,-0.00003276
137,13,-381.9707915,-381.9706014,-0.00001462
138,13,-381.9736379,-381.973751,0.0000087
139,12,-381.6042553,-381.6039343,-0.00002674
140,12,-381.6058476,-381.6060074,0.00001331
141,12,-381.6095437,-381.6091945,-0.0000291
142,12,-381.6120044,-381.6123778,0.00003112
143,13,-381.9748197,-381.9744229,-0.00003053
144,13,-381.9734918,-381.9740267,0.00004115
145,13,-381.9742178,-381.9743516,0.0000103
146,13,-381.9759356,-381.9757489,-0.00001436
147,13,-381.9680626,-381.9693191,0.00009665
148,12,-381.6166526,-381.6163919,-0.00002172
149,13,-381.9729353,-381.9741684,0.00009485
150,13,-381.9825499,-381.9820539,-0.00003815
151,13,-381.9796855,-381.9791027,-0.00004483
152,13,-381.9712945,-381.9710413,-0.00001947
153,12,-381.6139741,-381.6136845,-0.00002413
154,12,-381.6029501,-381.6040658,0.00009298
155,13,-381.9674229,-381.9678947,0.00003629
156,12,-381.6109139,-381.6109174,0.00000029
157,12,-381.6061852,-381.6060623,-0.00001025
158,13,-381.9793328,-381.9794242,0.00000703
159,12,-381.6144359,-381.6147075,0.00002263
160,13,-381.9712018,-381.9699401,-0.00009706
161,13,-381.9717145,-381.9729995,0.00009884
162,12,-381.6185909,-381.6189598,0.00003074
163,13,-381.9765394,-381.9759555,-0.00004492
164,12,-381.6065795,-381.6071691,0.00004914
165,12,-381.610428,-381.6098682,-0.00004665
166,13,-381.9774264,-381.9774427,0.00000125
167,12,-381.613316,-381.6129935,-0.00002688
168,12,-381.6192186,-381.6191917,-0.00000224
169,12,-381.6074472,-381.6074161,-0.00000259
170,12,-381.6017253,-381.6016584,-0.00000557
171,12,-381.6007971,-381.6007664,-0.00000256
172,12,-381.6196302,-381.6192203,-0.00003416
173,12,-381.6097257,-381.6090338,-0.00005766
174,12,-381.613484,-381.6132112,-0.00002273
175,12,-381.611049,-381.6113119,0.0000219
176,12,-381.6145683,-381.6147853,0.00001808
177,12,-381.6156305,-381.6154966,-0.00001116
178,13,-381.9696086,-381.9693858,-0.00001714
179,12,-381.6163391,-381.6163636,0.00000204
180,13,-381.9690729,-381.9692753,0.00001557
181,12,-381.6016581,-381.600273,-0.00011542
182,13,-381.9775246,-381.9775565,0.00000245
183,13,-381.9733047,-381.9738768,0.000044
184,13,-381.9722989,-381.9718465,-0.0000348
185,12,-381.60859,-381.6089035,0.00002613
186,13,-381.9746,-381.9740682,-0.00004091
187,12,-381.6040907,-381.6037442,-0.00002887
188,12,-381.60616,-381.6057877,-0.00003103
189,13,-381.9751287,-381.9749879,-0.00001083
190,12,-381.6153358,-381.6151773,-0.00001321
191,12,-381.6079999,-381.607636,-0.00003032
192,13,-381.9710155,-381.9726783,0.00012791
193,13,-381.9776392,-381.978105,0.00003583
194,13,-381.9813221,-381.9810675,-0.00001958
195,12,-381.6187149,-381.6185769,-0.0000115
196,12,-381.6020136,-381.6028644,0.0000709
197,12,-381.6186709,-381.61808,-0.00004924
198,13,-381.9781045,-381.9780622,-0.00000325
199,12,-381.6075454,-381.6078916,0.00002885
200,13,-381.9713669,-381.9709976,-0.0000284
201,13,-381.9702545,-381.9691279,-0.00008666
202,13,-381.9754727,-381.9759048,0.00003324
203,13,-381.9786799,-381.9782359,-0.00003416
204,13,-381.9766968,-381.97688,0.00001409
205,12,-381.6215715,-381.6214272,-0.00001203
206,13,-381.9766642,-381.9760111,-0.00005024
207,12,-381.6102817,-381.6101292,-0.0000127
208,12,-381.6092908,-381.6090594,-0.00001929
209,12,-381.6033957,-381.6035374,0.0000118
210,12,-381.6076107,-381.6076971,0.00000721
211,13,-381.9672099,-381.9660759,-0.00008723
212,13,-381.9752824,-381.975116,-0.0000128
213,13,-381.9712086,-381.9728473,0.00012606
214,12,-381.6140122,-381.6138562,-0.000013
215,13,-381.9742939,-381.9742602,-0.00000259
216,12,-381.6286017,-381.6282459,-0.00002964
217,12,-381.6042317,-381.6049438,0.00005934
218,13,-381.9790747,-381.9796064,0.0000409
219,12,-381.6124687,-381.611934,-0.00004456
220,12,-381.6085667,-381.6081563,-0.0000342
221,12,-381.6083832,-381.6086756,0.00002437
222,12,-381.6040647,-381.6034599,-0.0000504
223,12,-381.6046384,-381.6050695,0.00003592
224,12,-381.6087304,-381.6086811,-0.00000411
225,12,-381.6069899,-381.6067783,-0.00001764
226,13,-381.9634934,-381.9637405,0.00001901
227,13,-381.97806,-381.9776353,-0.00003268
228,13,-381.9794021,-381.9794629,0.00000468
229,13,-381.9657135,-381.9664338,0.00005541
230,12,-381.6064839,-381.6062292,-0.00002123
231,12,-381.618108,-381.6179368,-0.00001427
232,13,-381.9756043,-381.9748678,-0.00005665
233,13,-381.9728885,-381.9730762,0.00001444
234,13,-381.9776217,-381.9773008,-0.00002469
235,12,-381.6134335,-381.6137216,0.00002401
236,13,-381.9756593,-381.9764581,0.00006145
237,13,-381.9738969,-381.974672,0.00005962
238,12,-381.6043907,-381.6052939,0.00007526
239,13,-381.9818166,-381.9823386,0.00004016
240,12,-381.6114824,-381.6111979,-0.00002371
241,13,-381.9788331,-381.9787219,-0.00000855
242,12,-381.6121841,-381.6118065,-0.00003146
243,13,-381.9708469,-381.9714399,0.00004561
244,13,-381.9719724,-381.9712024,-0.00005924
245,12,-381.6124979,-381.612046,-0.00003766
246,12,-381.603727,-381.6039289,0.00001682
247,12,-381.6101809,-381.6106355,0.00003788
248,12,-381.6094802,-381.6096949,0.00001789
249,12,-381.6117439,-381.611585,-0.00001324
250,13,-381.9741968,-381.9747392,0.00004172
251,12,-381.6111923,-381.6109662,-0.00001884
252,13,-381.9730895,-381.9728849,-0.00001574
253,12,-381.6209534,-381.6206867,-0.00002222
254,13,-381.9707581,-381.970968,0.00001615
255,12,-381.6200984,-381.6197552,-0.0000286
256,13,-381.9746759,-381.9748788,0.00001561
257,12,-381.6140876,-381.6136438,-0.00003698
258,13,-381.9748449,-381.9745851,-0.00001998
259,13,-381.9748927,-381.9743848,-0.00003907
260,12,-381.6117532,-381.6115303,-0.00001858
261,13,-381.9723088,-381.9717365,-0.00004402
262,12,-381.6055913,-381.6051092,-0.00004018
263,13,-381.9748035,-381.9755473,0.00005722
264,13,-381.9801826,-381.9803067,0.00000954
265,13,-381.9756207,-381.9759731,0.00002711
266,13,-381.9789823,-381.9793186,0.00002587
267,13,-381.9765788,-381.9767955,0.00001667
268,13,-381.9765716,-381.9767274,0.00001198
269,13,-381.9775651,-381.9778404,0.00002118
270,12,-381.6180304,-381.6181849,0.00001287
271,12,-381.6081677,-381.6076766,-0.00004093
272,13,-381.9748489,-381.9743317,-0.00003978
273,12,-381.6083556,-381.6082563,-0.00000828
274,13,-381.9727738,-381.9724236,-0.00002695
275,12,-381.6149656,-381.6149538,-0.00000098
276,12,-381.6078299,-381.607968,0.00001151
277,13,-381.9734585,-381.9737506,0.00002246
278,12,-381.6065241,-381.6084471,0.00016025
279,13,-381.9756682,-381.9747928,-0.00006734
280,13,-381.9649986,-381.9658437,0.00006501
281,13,-381.9756609,-381.9752605,-0.00003081
282,12,-381.6150114,-381.6158971,0.00007381
283,12,-381.6085909,-381.6084955,-0.00000795
284,13,-381.9736551,-381.9734884,-0.00001282
285,12,-381.6133295,-381.6137562,0.00003556
286,13,-381.9691671,-381.9689225,-0.00001881
287,12,-381.6091272,-381.6086561,-0.00003926
288,12,-381.61318,-381.6137954,0.00005129
289,12,-381.6008353,-381.6003865,-0.0000374
290,12,-381.6119922,-381.6119277,-0.00000537
291,12,-381.6152157,-381.615262,0.00000386
292,12,-381.6062643,-381.6064771,0.00001773
293,12,-381.6144179,-381.614348,-0.00000582
294,13,-381.9740095,-381.9738552,-0.00001187
295,13,-381.9720239,-381.9719656,-0.00000449
296,12,-381.617752,-381.6172315,-0.00004337
297,13,-381.9715441,-381.9714929,-0.00000394
298,13,-381.9660374,-381.9661755,0.00001062
299,13,-381.9781753,-381.9784588,0.00002181
300,12,-381.6113503,-381.6114492,0.00000824
301,13,-381.9723026,-381.9713528,-0.00007306
302,13,-381.9703398,-381.9696929,-0.00004976
303,12,-381.6060211,-381.6058193,-0.00001682
304,13,-381.9733276,-381.9723234,-0.00007724
305,12,-381.6122656,-381.6126021,0.00002804
306,12,-381.6029244,-381.6031393,0.0000179
307,13,-381.9749575,-381.9750031,0.0000035
308,13,-381.9674127,-381.9666632,-0.00005765
309,12,-381.6116585,-381.6114386,-0.00001833
310,13,-381.9744224,-381.9735715,-0.00006545
311,12,-381.6166594,-381.6162363,-0.00003526
312,12,-381.6037708,-381.6043927,0.00005183
313,12,-381.6144229,-381.6144523,0.00000245
314,13,-381.9801192,-381.9793818,-0.00005673
315,12,-381.6115108,-381.6115123,0.00000012
316,12,-381.6087628,-381.6084331,-0.00002748
317,13,-381.9660739,-381.9662603,0.00001434
318,13,-381.9813983,-381.9815399,0.0000109
319,12,-381.6022324,-381.6023215,0.00000743
320,12,-381.6118604,-381.6116458,-0.00001788
321,12,-381.6118591,-381.6120089,0.00001248
322,12,-381.6085167,-381.6082246,-0.00002434
323,13,-381.9792389,-381.979324,0.00000654
324,12,-381.6051054,-381.604566,-0.00004494
325,13,-381.9764077,-381.9757959,-0.00004706
326,13,-381.9751209,-381.9749707,-0.00001156
327,12,-381.6062175,-381.6060275,-0.00001583
328,13,-381.9764041,-381.976519,0.00000884
329,13,-381.972344,-381.9726422,0.00002294
330,13,-381.9737842,-381.9740707,0.00002204
331,13,-381.9784072,-381.9782443,-0.00001254
332,12,-381.6092767,-381.6094209,0.00001201
333,12,-381.6144999,-381.6141194,-0.0000317
334,13,-381.9735072,-381.9739252,0.00003215
335,13,-381.9640667,-381.9643139,0.00001902
336,12,-381.6123611,-381.6122627,-0.0000082
337,12,-381.6134389,-381.6130398,-0.00003326
338,13,-381.9791172,-381.979312,0.00001499
339,13,-381.9741491,-381.9733183,-0.00006391
340,12,-381.6093519,-381.6084421,-0.00007582
341,12,-381.6176222,-381.6177527,0.00001088
342,13,-381.9678814,-381.9689845,0.00008486
343,13,-381.9775048,-381.9778182,0.00002411
344,12,-381.61891,-381.6187879,-0.00001017
345,12,-381.6142184,-381.6144378,0.00001828
346,13,-381.9727169,-381.9733813,0.00005111
347,13,-381.9732989,-381.972773,-0.00004046
348,13,-381.9852771,-381.9850338,-0.00001871
349,13,-381.9670708,-381.9675271,0.0000351
350,12,-381.6140212,-381.6138118,-0.00001745
351,12,-381.6113601,-381.6107781,-0.0000485
352,12,-381.6037881,-381.6039615,0.00001445
353,13,-381.9640954,-381.9630663,-0.00007917
354,12,-381.6058503,-381.6053124,-0.00004483
355,13,-381.9710244,-381.9698152,-0.00009301
356,13,-381.9738382,-381.9736896,-0.00001143
357,12,-381.600907,-381.6013572,0.00003752
358,13,-381.979725,-381.9802759,0.00004238
359,13,-381.9766046,-381.9773845,0.00005999
360,12,-381.6096269,-381.6093471,-0.00002331
361,13,-381.967771,-381.9683726,0.00004628
362,12,-381.6126678,-381.61283,0.00001352
363,13,-381.9716562,-381.9721388,0.00003712
364,12,-381.6122305,-381.6123262,0.00000797
365,12,-381.6033924,-381.6036489,0.00002138
366,13,-381.9754248,-381.9754117,-0.000001
367,13,-381.9744789,-381.974843,0.00002801
368,13,-381.9724281,-381.9728459,0.00003214
369,12,-381.6100008,-381.6098473,-0.0000128
370,13,-381.9748357,-381.9741057,-0.00005616
371,13,-381.9728221,-381.9725775,-0.00001882
372,12,-381.6150358,-381.6151207,0.00000707
373,13,-381.9617032,-381.9611345,-0.00004375
374,13,-381.9763848,-381.9767735,0.0000299
375,13,-381.9694532,-381.9692344,-0.00001683
376,12,-381.6093962,-381.6088485,-0.00004564
377,13,-381.9772431,-381.9771895,-0.00000412
378,13,-381.9692783,-381.9710395,0.00013548
379,12,-381.614196,-381.6140991,-0.00000807
380,13,-381.9761754,-381.9765245,0.00002686
381,13,-381.9741262,-381.9750248,0.00006913
382,13,-381.9708887,-381.9700869,-0.00006167
383,13,-381.9688468,-381.9699833,0.00008742
384,12,-381.6123513,-381.6118782,-0.00003942
385,13,-381.9768286,-381.9768632,0.00000266
386,12,-381.6168255,-381.6162395,-0.00004883
387,12,-381.6069432,-381.6068458,-0.00000812
388,13,-381.9761314,-381.9768405,0.00005454
389,12,-381.6170949,-381.6172826,0.00001564
390,12,-381.6170797,-381.6164087,-0.00005592
391,13,-381.9906922,-381.9904743,-0.00001676
392,12,-381.6220109,-381.6217419,-0.00002242
393,13,-381.9745922,-381.9740674,-0.00004037
394,13,-381.9756721,-381.9755057,-0.0000128
395,12,-381.610102,-381.6101401,0.00000318
396,12,-381.604454,-381.6041617,-0.00002436
397,13,-381.9787796,-381.9791177,0.000026
398,12,-381.6022773,-381.6026643,0.00003225
399,13,-381.9674653,-381.9668605,-0.00004652
400,12,-381.6177626,-381.617885,0.00001021
401,12,-381.6133305,-381.6133115,-0.00000158
402,13,-381.9765446,-381.9769148,0.00002848
403,12,-381.6082964,-381.6077581,-0.00004486
404,12,-381.618094,-381.6180535,-0.00000337
405,13,-381.969222,-381.9698767,0.00005036
406,13,-381.9772614,-381.9771638,-0.00000751
407,12,-381.606417,-381.6064788,0.00000514
408,12,-381.6110675,-381.6109005,-0.00001392
409,12,-381.6108298,-381.6110808,0.00002092
410,12,-381.6119883,-381.6113447,-0.00005364
411,13,-381.9657058,-381.9680024,0.00017666
412,13,-381.9694761,-381.9685196,-0.00007358
413,13,-381.9724399,-381.9723231,-0.00000898
414,13,-381.9789816,-381.9793638,0.0000294
415,13,-381.9520655,-381.9517664,-0.00002301
416,13,-381.9670134,-381.9672398,0.00001741
417,13,-381.9750609,-381.9751317,0.00000544
418,13,-381.9720482,-381.9725807,0.00004096
419,13,-381.9599163,-381.9610964,0.00009078
420,13,-381.9784478,-381.9785655,0.00000905
421,13,-381.9710655,-381.9699295,-0.00008738
422,12,-381.6139279,-381.6145707,0.00005357
423,13,-381.9675427,-381.9684756,0.00007176
424,12,-381.6128409,-381.6125349,-0.0000255
425,13,-381.9745271,-381.9736259,-0.00006933
426,13,-381.9747879,-381.9751694,0.00002935
427,13,-381.9696076,-381.9687468,-0.00006622
428,13,-381.9776854,-381.9784072,0.00005552
429,12,-381.6167531,-381.6167893,0.00000302
430,13,-381.9794888,-381.9793615,-0.0000098
431,12,-381.6059353,-381.6062643,0.00002742
432,12,-381.6160369,-381.6162098,0.00001441
433,13,-381.9691878,-381.9683365,-0.00006549
434,12,-381.6222683,-381.621959,-0.00002578
435,13,-381.9684202,-381.9693872,0.00007438
436,13,-381.9683075,-381.9690816,0.00005955
437,12,-381.6095939,-381.6096056,0.00000098
438,13,-381.9722568,-381.9723851,0.00000987
439,13,-381.9657189,-381.9654043,-0.0000242
440,12,-381.6089294,-381.6088389,-0.00000754
441,12,-381.6107988,-381.6103774,-0.00003512
442,12,-381.6048184,-381.605034,0.00001797
443,12,-381.6188676,-381.6185801,-0.00002396
444,12,-381.6018448,-381.6023967,0.00004599
445,12,-381.6106432,-381.6104959,-0.00001227
446,13,-381.9664705,-381.9663575,-0.00000869
447,12,-381.6109429,-381.6105758,-0.00003059
448,13,-381.9748729,-381.9759702,0.00008441
449,13,-381.9727453,-381.9723035,-0.00003399
450,12,-381.6090375,-381.6093135,0.000023
451,12,-381.6020789,-381.6030952,0.0000847
452,12,-381.6144963,-381.6144344,-0.00000516
453,13,-381.9837921,-381.984428,0.00004892
454,12,-381.6109602,-381.6108439,-0.00000969
455,13,-381.9756676,-381.9755896,-0.00000599
456,13,-381.9795177,-381.9800745,0.00004283
457,12,-381.6139797,-381.6135842,-0.00003296
458,13,-381.9753273,-381.9753822,0.00000422
459,13,-381.9771978,-381.9776349,0.00003362
460,13,-381.9711162,-381.9713181,0.00001553
461,13,-381.9768765,-381.9775076,0.00004855
462,12,-381.6121493,-381.6117974,-0.00002932
463,13,-381.9758481,-381.9758608,0.00000098
464,13,-381.9762281,-381.9769152,0.00005285
465,13,-381.9716914,-381.9710763,-0.00004732
466,12,-381.6056875,-381.6050489,-0.00005322
467,12,-381.6111572,-381.6111059,-0.00000428
468,12,-381.6116591,-381.6114016,-0.00002145
469,13,-381.9708934,-381.9708862,-0.00000055
470,12,-381.6111719,-381.6105479,-0.000052
471,13,-381.974301,-381.9744294,0.00000988
472,13,-381.9747678,-381.9757836,0.00007814
473,13,-381.9803158,-381.9808443,0.00004065
474,13,-381.9775793,-381.9777784,0.00001531
475,12,-381.609818,-381.6097519,-0.00000551
476,12,-381.6125788,-381.6120306,-0.00004568
477,12,-381.6088602,-381.6088425,-0.00000147
478,13,-381.9732068,-381.9734004,0.0000149
479,13,-381.9750558,-381.9747519,-0.00002338
480,12,-381.6119897,-381.6122437,0.00002117
481,12,-381.6038513,-381.6042835,0.00003602
482,13,-381.9746218,-381.9756408,0.00007838
483,12,-381.6110248,-381.6106601,-0.0000304
484,13,-381.9762413,-381.9768698,0.00004834
485,12,-381.6171846,-381.6172109,0.00000219
486,13,-381.9724748,-381.9726611,0.00001433
487,13,-381.975907,-381.9749688,-0.00007217
488,13,-381.9772274,-381.9771959,-0.00000242
489,13,-381.9759719,-381.9754375,-0.00004111
490,12,-381.6167209,-381.6165517,-0.00001409
491,12,-381.6209078,-381.6209999,0.00000767
492,13,-381.9690679,-381.9687455,-0.0000248
493,13,-381.9737285,-381.9727856,-0.00007253
494,13,-381.9758938,-381.9758416,-0.00000402
495,12,-381.6051828,-381.6047497,-0.0000361
496,13,-381.9714993,-381.9699376,-0.00012013
497,13,-381.9782647,-381.9782809,0.00000125
498,13,-381.9720029,-381.9718751,-0.00000983
499,13,-381.9751654,-381.9750569,-0.00000834
500,12,-381.6168054,-381.6166966,-0.00000906
501,13,-381.973204,-381.972432,-0.00005939
502,12,-381.6071412,-381.6067224,-0.0000349
503,13,-381.9776586,-381.9770722,-0.00004511
504,12,-381.6023842,-381.6037911,0.00011724
505,12,-381.6117179,-381.6112715,-0.0000372
506,13,-381.9732282,-381.9735908,0.0000279
507,12,-381.6188528,-381.618494,-0.0000299
508,13,-381.9713419,-381.9712661,-0.00000583
509,13,-381.9652099,-381.9650081,-0.00001552
510,12,-381.6073578,-381.6072475,-0.0000092
511,12,-381.6171341,-381.6169402,-0.00001616
512,12,-381.6125813,-381.6126265,0.00000377
513,13,-381.9738384,-381.9746856,0.00006516
514,13,-381.9707575,-381.9701699,-0.0000452
515,13,-381.9779284,-381.9774308,-0.00003828
516,12,-381.6185225,-381.6178804,-0.00005351
517,12,-381.6083573,-381.6082378,-0.00000997
518,12,-381.617527,-381.6176918,0.00001373
519,12,-381.6091037,-381.6088927,-0.00001758
520,13,-381.9790982,-381.9788796,-0.00001682
521,13,-381.9743909,-381.9744265,0.00000274
522,12,-381.6208346,-381.620571,-0.00002196
523,13,-381.9728729,-381.9726439,-0.00001761
524,12,-381.6154376,-381.6151564,-0.00002343
525,13,-381.9756166,-381.9760966,0.00003692
526,12,-381.6181464,-381.6181821,0.00000297
527,12,-381.6028834,-381.6030251,0.00001181
528,12,-381.6062443,-381.6058342,-0.00003418
529,13,-381.973231,-381.9742649,0.00007953
530,12,-381.6117885,-381.6120293,0.00002007
531,12,-381.616721,-381.6167286,0.00000063
532,13,-381.9741252,-381.9739081,-0.0000167
533,12,-381.6140087,-381.6135089,-0.00004165
534,12,-381.6175601,-381.6175774,0.00000145
535,13,-381.9725389,-381.9721276,-0.00003163
536,12,-381.6187334,-381.6183172,-0.00003468
537,12,-381.6199623,-381.6193224,-0.00005332
538,12,-381.6189097,-381.6189924,0.0000069
539,12,-381.6190969,-381.6191662,0.00000578
540,13,-381.9782443,-381.9776156,-0.00004837
541,12,-381.6104921,-381.6105931,0.00000842
542,13,-381.9690415,-381.9685151,-0.00004049
543,12,-381.6056993,-381.6049731,-0.00006052
544,13,-381.9738508,-381.9731766,-0.00005186
545,13,-381.972113,-381.9712325,-0.00006773
546,13,-381.9728147,-381.9722831,-0.00004089
547,12,-381.6096629,-381.6098926,0.00001915
548,12,-381.6011353,-381.6010689,-0.00000554
549,13,-381.9812381,-381.980756,-0.00003709
550,12,-381.6107123,-381.6101544,-0.00004649
551,12,-381.616327,-381.6163989,0.00000599
552,12,-381.6085796,-381.6088173,0.0000198
553,12,-381.6174392,-381.6172829,-0.00001302
554,13,-381.9720352,-381.9715561,-0.00003685
555,12,-381.6183763,-381.6185215,0.00001209
556,12,-381.6160734,-381.6158028,-0.00002255
557,13,-381.9690404,-381.9694984,0.00003523
558,12,-381.6129851,-381.6125583,-0.00003556
559,12,-381.6158107,-381.6155885,-0.00001851
560,13,-381.9755719,-381.97426,-0.00010091
561,13,-381.9773612,-381.9769787,-0.00002943
562,13,-381.9678544,-381.9686024,0.00005754
563,12,-381.6119146,-381.613461,0.00012887
564,12,-381.6179726,-381.6180048,0.00000268
565,13,-381.9812311,-381.9816047,0.00002874
566,12,-381.6131577,-381.613004,-0.00001281
567,12,-381.6101412,-381.6102972,0.00001299
568,13,-381.9750349,-381.9745921,-0.00003406
569,13,-381.9749263,-381.9744078,-0.00003989
