Conf.,atoms,Ref. total energy(Ha),NN total energy(Ha),E(Ref.) - E(NN) (Ha/atom)
180,17,-5141.07499,-5141.074995,0.00000033
181,17,-5141.069892,-5141.069413,-0.00002817
182,17,-5141.061694,-5141.061804,0.00000646
183,17,-5141.071877,-5141.072176,0.00001757
184,16,-4978.685917,-4978.685861,-0.00000352
185,17,-5141.073216,-5141.073518,0.00001777
186,17,-5141.062152,-5141.061914,-0.00001399
187,16,-4978.697367,-4978.697164,-0.00001265
188,17,-5141.066718,-5141.066748,0.00000175
189,17,-5141.070312,-5141.070397,0.00000503
190,17,-5141.064839,-5141.064933,0.00000556
191,17,-5141.067167,-5141.067075,-0.00000543
192,16,-4978.694684,-4978.694584,-0.00000626
193,17,-5141.072788,-5141.072968,0.00001055
194,17,-5141.074405,-5141.074509,0.00000612
195,17,-5141.065936,-5141.066868,0.00005484
196,17,-5141.067322,-5141.067547,0.00001325
197,16,-4978.687584,-4978.68762,0.00000226
198,16,-4978.683056,-4978.683103,0.00000291
199,16,-4978.689985,-4978.690141,0.00000973
200,17,-5141.062271,-5141.063103,0.00004895
201,16,-4978.682851,-4978.682942,0.00000566
202,16,-4978.685326,-4978.685265,-0.00000383
203,16,-4978.681168,-4978.681217,0.00000309
204,16,-4978.68473,-4978.684645,-0.00000531
205,17,-5141.074233,-5141.074205,-0.0000016
206,16,-4978.696614,-4978.696661,0.00000295
207,16,-4978.685074,-4978.685041,-0.00000211
208,16,-4978.683163,-4978.683045,-0.00000739
209,16,-4978.673877,-4978.674088,0.00001319
210,17,-5141.071936,-5141.071668,-0.0000158
211,16,-4978.689202,-4978.688945,-0.00001603
212,17,-5141.068032,-5141.068219,0.000011
213,17,-5141.070295,-5141.070007,-0.00001691
214,16,-4978.676692,-4978.676948,0.00001601
215,16,-4978.685805,-4978.685861,0.0000035
216,16,-4978.689514,-4978.689995,0.00003007
217,17,-5141.073638,-5141.073454,-0.00001081
218,16,-4978.6833,-4978.683053,-0.00001547
219,16,-4978.68137,-4978.681052,-0.00001988
220,16,-4978.685706,-4978.685758,0.00000325
221,16,-4978.676342,-4978.676157,-0.00001157
222,17,-5141.068901,-5141.068508,-0.00002312
223,16,-4978.700595,-4978.700949,0.00002212
224,17,-5141.072727,-5141.072453,-0.00001609
225,16,-4978.681784,-4978.682066,0.00001761
226,17,-5141.064709,-5141.064967,0.00001514
227,16,-4978.689852,-4978.68948,-0.00002325
228,17,-5141.068346,-5141.0679,-0.0000262
229,16,-4978.682979,-4978.683031,0.00000325
230,17,-5141.068003,-5141.068294,0.00001716
231,17,-5141.067367,-5141.067257,-0.00000653
232,17,-5141.066824,-5141.067808,0.00005792
233,16,-4978.696055,-4978.696022,-0.00000201
234,16,-4978.681094,-4978.680956,-0.00000862
235,17,-5141.060573,-5141.06037,-0.00001199
236,16,-4978.681501,-4978.681856,0.00002221
237,17,-5141.071191,-5141.070937,-0.00001496
238,16,-4978.685545,-4978.68545,-0.00000594
239,16,-4978.692458,-4978.692475,0.00000109
240,17,-5141.068359,-5141.067936,-0.00002487
241,16,-4978.681804,-4978.681831,0.0000017
242,17,-5141.062676,-5141.063016,0.00002001
243,16,-4978.67883,-4978.678866,0.00000227
244,17,-5141.077472,-5141.077282,-0.00001118
245,16,-4978.692102,-4978.692115,0.00000082
246,17,-5141.070245,-5141.070326,0.0000048
247,16,-4978.689564,-4978.68989,0.00002038
248,16,-4978.681141,-4978.681372,0.00001438
249,17,-5141.054414,-5141.054126,-0.00001694
250,16,-4978.692545,-4978.692411,-0.00000837
251,16,-4978.683382,-4978.683346,-0.00000229
252,17,-5141.06129,-5141.061402,0.00000662
253,17,-5141.071777,-5141.071432,-0.00002029
254,16,-4978.689131,-4978.688688,-0.00002771
255,17,-5141.074408,-5141.07466,0.00001484
256,16,-4978.693914,-4978.693885,-0.0000018
257,16,-4978.682383,-4978.681879,-0.00003148
258,16,-4978.685465,-4978.685614,0.00000936
259,17,-5141.070852,-5141.070475,-0.00002213
260,17,-5141.06446,-5141.064725,0.00001558
261,16,-4978.683292,-4978.683424,0.00000825
262,16,-4978.677248,-4978.677277,0.00000183
263,17,-5141.072544,-5141.072465,-0.00000469
264,16,-4978.680071,-4978.68008,0.00000061
265,17,-5141.074828,-5141.074405,-0.00002492
266,17,-5141.057778,-5141.05763,-0.00000871
267,17,-5141.067335,-5141.067076,-0.00001523
268,16,-4978.689027,-4978.688935,-0.00000574
269,17,-5141.077234,-5141.077699,0.00002734
270,17,-5141.075156,-5141.075213,0.00000331
271,17,-5141.074264,-5141.07429,0.0000015
272,16,-4978.680219,-4978.680136,-0.00000518
273,16,-4978.684073,-4978.683658,-0.00002594
274,17,-5141.07161,-5141.071352,-0.00001516
275,16,-4978.687373,-4978.687275,-0.00000607
276,16,-4978.693293,-4978.693513,0.00001373
277,17,-5141.07591,-5141.0758,-0.00000647
278,17,-5141.065056,-5141.064649,-0.00002393
279,17,-5141.068135,-5141.06844,0.00001792
280,17,-5141.072944,-5141.072687,-0.00001512
281,16,-4978.680595,-4978.680837,0.00001512
282,17,-5141.063611,-5141.06308,-0.00003122
283,16,-4978.683353,-4978.683197,-0.00000973
284,17,-5141.072497,-5141.071962,-0.00003151
285,16,-4978.682238,-4978.682146,-0.00000574
286,16,-4978.681434,-4978.681491,0.00000356
287,17,-5141.075397,-5141.075154,-0.00001427
288,16,-4978.689269,-4978.689321,0.00000322
289,16,-4978.688177,-4978.688165,-0.00000073
290,16,-4978.686951,-4978.686909,-0.00000261
291,17,-5141.068204,-5141.068248,0.00000262
292,16,-4978.682535,-4978.68209,-0.00002786
293,16,-4978.688954,-4978.68885,-0.00000646
294,17,-5141.066843,-5141.066473,-0.00002176
295,17,-5141.067409,-5141.067608,0.00001174
296,16,-4978.694289,-4978.694382,0.00000581
297,17,-5141.076242,-5141.07573,-0.00003012
298,16,-4978.695908,-4978.695859,-0.00000303
299,16,-4978.683629,-4978.683356,-0.00001704
300,17,-5141.067256,-5141.066978,-0.00001641
301,17,-5141.059171,-5141.058884,-0.00001684
302,17,-5141.07067,-5141.070795,0.00000736
303,16,-4978.69196,-4978.69209,0.00000812
304,17,-5141.073286,-5141.073026,-0.00001529
305,16,-4978.691817,-4978.691775,-0.00000267
306,17,-5141.058614,-5141.059303,0.00004056
307,16,-4978.679515,-4978.679248,-0.00001666
308,17,-5141.068006,-5141.067627,-0.00002224
309,17,-5141.072158,-5141.071923,-0.00001378
310,16,-4978.686316,-4978.686378,0.00000386
311,17,-5141.070636,-5141.070827,0.00001122
312,16,-4978.688574,-4978.688201,-0.00002328
313,17,-5141.069686,-5141.069341,-0.0000203
314,16,-4978.695005,-4978.694546,-0.00002868
315,17,-5141.066759,-5141.06631,-0.00002639
316,17,-5141.073613,-5141.073597,-0.00000091
317,17,-5141.068692,-5141.069258,0.00003327
318,17,-5141.076186,-5141.075749,-0.00002574
319,17,-5141.07067,-5141.070661,-0.00000052
320,16,-4978.68739,-4978.687187,-0.00001267
321,17,-5141.071276,-5141.070782,-0.00002906
322,17,-5141.064897,-5141.065241,0.00002019
323,16,-4978.677986,-4978.678423,0.00002731
324,16,-4978.666477,-4978.666286,-0.00001195
325,16,-4978.68864,-4978.688408,-0.00001448
326,16,-4978.694028,-4978.694066,0.00000237
327,16,-4978.695439,-4978.695266,-0.00001079
328,16,-4978.686797,-4978.687042,0.00001529
329,16,-4978.691925,-4978.691962,0.00000229
330,16,-4978.69326,-4978.692939,-0.00002006
331,16,-4978.680997,-4978.680897,-0.00000623
332,17,-5141.063997,-5141.064123,0.00000738
333,16,-4978.675401,-4978.675321,-0.00000503
334,17,-5141.076264,-5141.075646,-0.00003637
335,17,-5141.07515,-5141.074951,-0.0000117
336,16,-4978.693789,-4978.693792,0.00000018
337,16,-4978.67337,-4978.67305,-0.00002002
338,17,-5141.073264,-5141.073109,-0.00000913
339,17,-5141.073048,-5141.072786,-0.00001543
340,17,-5141.075619,-5141.075477,-0.00000839
341,17,-5141.059338,-5141.059386,0.00000283
342,17,-5141.063696,-5141.063741,0.00000267
343,17,-5141.05915,-5141.058766,-0.00002258
344,17,-5141.065194,-5141.06511,-0.00000492
345,17,-5141.067364,-5141.067418,0.00000314
346,16,-4978.690133,-4978.690318,0.00001156
347,16,-4978.692083,-4978.692254,0.00001066
348,17,-5141.064103,-5141.0642,0.00000569
349,16,-4978.687748,-4978.687998,0.0000156
350,16,-4978.685001,-4978.685293,0.0000183
351,17,-5141.063339,-5141.063289,-0.00000293
352,17,-5141.068424,-5141.068206,-0.00001281
353,16,-4978.677991,-4978.677935,-0.00000347
354,17,-5141.074334,-5141.074408,0.0000044
355,17,-5141.061559,-5141.06114,-0.00002466
356,16,-4978.691269,-4978.6916,0.00002068
357,17,-5141.078083,-5141.077965,-0.00000692
358,17,-5141.069675,-5141.069604,-0.00000417
359,16,-4978.693293,-4978.693396,0.00000644
360,17,-5141.06423,-5141.063694,-0.00003151
361,17,-5141.079392,-5141.079707,0.00001856
362,17,-5141.066738,-5141.066467,-0.00001593
363,17,-5141.067892,-5141.067826,-0.00000393
364,17,-5141.069653,-5141.069012,-0.00003774
365,16,-4978.676145,-4978.675811,-0.00002085
366,16,-4978.702744,-4978.702736,-0.00000048
367,17,-5141.068046,-5141.067429,-0.00003626
368,17,-5141.067091,-5141.066927,-0.00000965
369,17,-5141.067658,-5141.067282,-0.0000221
370,16,-4978.687569,-4978.687707,0.00000861
371,16,-4978.699427,-4978.699211,-0.00001353
372,17,-5141.060685,-5141.061698,0.00005957
373,17,-5141.06691,-5141.066814,-0.00000569
374,16,-4978.682376,-4978.682229,-0.0000092
375,16,-4978.688444,-4978.688324,-0.00000746
376,16,-4978.690889,-4978.690773,-0.00000726
377,16,-4978.680888,-4978.68086,-0.00000177
378,16,-4978.697862,-4978.698085,0.00001395
379,16,-4978.677983,-4978.67806,0.00000483
380,16,-4978.682685,-4978.682929,0.00001522
381,17,-5141.061912,-5141.061703,-0.00001227
382,16,-4978.677899,-4978.677636,-0.00001644
383,17,-5141.06371,-5141.063541,-0.00000993
384,17,-5141.07386,-5141.073356,-0.00002961
385,16,-4978.693288,-4978.693682,0.00002461
386,16,-4978.690827,-4978.690855,0.0000017
387,16,-4978.681697,-4978.681554,-0.00000892
388,17,-5141.071255,-5141.071605,0.00002057
389,16,-4978.690682,-4978.690471,-0.00001315
390,16,-4978.691738,-4978.691531,-0.00001294
391,17,-5141.066423,-5141.066152,-0.00001594
392,16,-4978.678094,-4978.678259,0.00001035
393,16,-4978.684232,-4978.684611,0.00002366
394,17,-5141.052925,-5141.052811,-0.00000673
395,17,-5141.070601,-5141.071251,0.00003822
396,16,-4978.680086,-4978.679975,-0.00000692
397,16,-4978.696296,-4978.696494,0.00001239
398,16,-4978.690695,-4978.690715,0.00000124
399,17,-5141.064741,-5141.064673,-0.00000403
400,17,-5141.059866,-5141.059995,0.00000761
401,16,-4978.681317,-4978.681854,0.0000336
402,17,-5141.060084,-5141.06005,-0.00000203
403,16,-4978.666041,-4978.665664,-0.00002357
404,16,-4978.688268,-4978.688468,0.00001246
405,17,-5141.061708,-5141.06244,0.00004306
406,16,-4978.684206,-4978.684188,-0.00000108
407,17,-5141.069592,-5141.069411,-0.00001067
408,16,-4978.68016,-4978.680013,-0.00000919
409,17,-5141.066046,-5141.065686,-0.00002121
410,16,-4978.687027,-4978.68691,-0.00000732
411,16,-4978.686637,-4978.686603,-0.0000021
412,16,-4978.699735,-4978.699138,-0.00003727
413,17,-5141.069541,-5141.069586,0.00000264
414,17,-5141.073032,-5141.072764,-0.00001575
415,16,-4978.686985,-4978.686876,-0.0000068
416,16,-4978.695332,-4978.695448,0.00000729
417,16,-4978.682648,-4978.683064,0.00002595
418,17,-5141.069949,-5141.070019,0.0000041
419,17,-5141.072696,-5141.072428,-0.00001577
420,16,-4978.676448,-4978.676496,0.00000303
421,16,-4978.698132,-4978.698106,-0.00000161
422,16,-4978.684735,-4978.684437,-0.0000186
423,17,-5141.053308,-5141.052569,-0.00004348
424,17,-5141.081823,-5141.082688,0.00005088
425,17,-5141.069377,-5141.069246,-0.00000769
426,17,-5141.067445,-5141.067284,-0.00000943
427,17,-5141.069991,-5141.070351,0.00002123
428,17,-5141.060959,-5141.060912,-0.00000277
429,16,-4978.694988,-4978.695165,0.00001104
430,16,-4978.688636,-4978.68859,-0.00000288
431,16,-4978.683772,-4978.683689,-0.00000517
432,16,-4978.693846,-4978.694331,0.00003032
433,17,-5141.075152,-5141.074631,-0.00003061
434,17,-5141.061935,-5141.061555,-0.00002235
435,16,-4978.666314,-4978.66642,0.00000658
436,16,-4978.684456,-4978.68438,-0.00000474
437,16,-4978.67316,-4978.67331,0.00000936
438,16,-4978.679326,-4978.679306,-0.00000128
439,17,-5141.066112,-5141.066166,0.00000317
440,16,-4978.685212,-4978.685161,-0.00000315
441,17,-5141.070287,-5141.070371,0.00000492
442,16,-4978.683996,-4978.684376,0.00002376
443,16,-4978.691711,-4978.691769,0.00000363
444,17,-5141.06528,-5141.065269,-0.00000065
445,17,-5141.066679,-5141.067037,0.00002102
446,16,-4978.682138,-4978.682036,-0.00000639
447,17,-5141.064557,-5141.064445,-0.00000659
448,16,-4978.680302,-4978.680004,-0.00001866
449,16,-4978.690842,-4978.69047,-0.00002329
450,17,-5141.066085,-5141.066138,0.00000308
451,17,-5141.069682,-5141.069592,-0.00000528
452,16,-4978.692788,-4978.692996,0.00001295
453,17,-5141.065543,-5141.065557,0.00000084
454,16,-4978.685634,-4978.685861,0.00001424
455,16,-4978.684885,-4978.684682,-0.00001264
456,16,-4978.675437,-4978.675276,-0.00001005
457,16,-4978.687438,-4978.687352,-0.00000541
458,17,-5141.067165,-5141.067803,0.00003755
459,16,-4978.684178,-4978.684184,0.0000004
460,17,-5141.060642,-5141.060771,0.00000761
461,16,-4978.691466,-4978.691473,0.00000041
462,16,-4978.674177,-4978.674656,0.0000299
463,17,-5141.070015,-5141.069899,-0.00000682
464,17,-5141.063455,-5141.063743,0.00001698
465,16,-4978.686987,-4978.687457,0.00002935
466,17,-5141.078565,-5141.078645,0.00000473
467,16,-4978.692765,-4978.692645,-0.00000751
468,17,-5141.067995,-5141.068037,0.00000246
469,17,-5141.069671,-5141.069437,-0.00001373
470,17,-5141.066915,-5141.066486,-0.00002524
471,17,-5141.063854,-5141.064117,0.00001546
472,17,-5141.078274,-5141.078059,-0.00001265
473,17,-5141.07551,-5141.075094,-0.00002445
474,17,-5141.068596,-5141.06839,-0.00001211
475,16,-4978.693974,-4978.693961,-0.00000082
476,17,-5141.074394,-5141.074368,-0.00000153
477,16,-4978.687942,-4978.687875,-0.0000042
478,17,-5141.064014,-5141.064411,0.00002332
479,17,-5141.069541,-5141.069495,-0.00000276
480,16,-4978.668639,-4978.668394,-0.0000153
481,16,-4978.680308,-4978.6802,-0.00000676
482,17,-5141.066226,-5141.066127,-0.00000581
483,16,-4978.698499,-4978.698576,0.00000482
484,16,-4978.686409,-4978.686372,-0.00000226
485,16,-4978.68196,-4978.682191,0.00001446
486,17,-5141.067263,-5141.067288,0.00000149
487,16,-4978.678566,-4978.678723,0.00000983
488,16,-4978.681829,-4978.681684,-0.00000906
489,17,-5141.06579,-5141.06596,0.00001001
490,16,-4978.689895,-4978.69016,0.00001653
491,17,-5141.071918,-5141.072036,0.0000069
492,16,-4978.691949,-4978.69198,0.00000196
493,17,-5141.076201,-5141.076022,-0.00001052
494,17,-5141.067787,-5141.067887,0.00000588
495,16,-4978.672696,-4978.672582,-0.00000709
496,17,-5141.063889,-5141.063579,-0.00001819
497,16,-4978.684239,-4978.684462,0.00001397
498,16,-4978.685307,-4978.68574,0.00002706
499,17,-5141.068544,-5141.068108,-0.00002562
500,17,-5141.061166,-5141.060968,-0.00001163
501,17,-5141.064983,-5141.064786,-0.0000116
502,17,-5141.064133,-5141.063874,-0.00001524
503,17,-5141.066594,-5141.066646,0.00000301
504,16,-4978.693562,-4978.693631,0.00000429
505,17,-5141.069032,-5141.068906,-0.00000744
506,16,-4978.685972,-4978.686204,0.00001453
507,16,-4978.694657,-4978.694811,0.00000963
508,16,-4978.687095,-4978.687009,-0.00000539
509,16,-4978.683943,-4978.683942,-0.00000004
510,17,-5141.063899,-5141.063404,-0.00002911
511,16,-4978.685582,-4978.685795,0.00001334
512,17,-5141.063457,-5141.062752,-0.0000415
513,17,-5141.071299,-5141.07095,-0.00002053
514,16,-4978.671338,-4978.671246,-0.00000578
515,16,-4978.687756,-4978.687715,-0.00000253
516,16,-4978.690239,-4978.690322,0.00000521
517,17,-5141.056766,-5141.056544,-0.0000131
518,17,-5141.070603,-5141.070446,-0.00000924
519,16,-4978.6787,-4978.678517,-0.0000114
520,17,-5141.08404,-5141.08377,-0.0000159
521,17,-5141.071032,-5141.070869,-0.00000955
522,17,-5141.053864,-5141.054156,0.00001723
523,17,-5141.063689,-5141.063686,-0.00000017
524,17,-5141.068959,-5141.069283,0.00001903
525,16,-4978.68294,-4978.68323,0.00001811
526,16,-4978.675782,-4978.67616,0.00002364
527,17,-5141.058326,-5141.058752,0.000025
528,17,-5141.073165,-5141.073074,-0.00000535
529,16,-4978.683763,-4978.683879,0.0000072
530,17,-5141.07378,-5141.073654,-0.00000743
531,16,-4978.686154,-4978.686358,0.00001277
532,17,-5141.07375,-5141.073953,0.00001191
533,17,-5141.072684,-5141.07279,0.00000622
534,16,-4978.690764,-4978.690539,-0.00001403
535,17,-5141.069886,-5141.070102,0.00001269
536,16,-4978.674874,-4978.674518,-0.00002227
537,17,-5141.073939,-5141.073712,-0.00001332
538,17,-5141.069432,-5141.069758,0.00001916
539,16,-4978.683468,-4978.683456,-0.00000073
540,16,-4978.677943,-4978.677745,-0.00001244
541,17,-5141.070353,-5141.070142,-0.00001244
542,16,-4978.678475,-4978.678626,0.00000941
543,16,-4978.684125,-4978.684259,0.00000842
544,16,-4978.693941,-4978.694076,0.00000843
545,16,-4978.694591,-4978.694779,0.00001173
546,16,-4978.682021,-4978.682009,-0.00000077
547,16,-4978.680855,-4978.680705,-0.00000935
548,16,-4978.686459,-4978.686457,-0.0000001
549,17,-5141.068543,-5141.068345,-0.0000117
550,17,-5141.064049,-5141.0642,0.00000888
551,17,-5141.056414,-5141.056202,-0.00001249
552,17,-5141.079709,-5141.079084,-0.00003672
553,16,-4978.692157,-4978.692197,0.00000249
554,17,-5141.07161,-5141.071601,-0.00000054
555,16,-4978.690001,-4978.690198,0.00001226
556,17,-5141.079271,-5141.079417,0.00000857
557,17,-5141.066998,-5141.06679,-0.00001224
558,16,-4978.706454,-4978.706298,-0.0000098
559,16,-4978.67372,-4978.673683,-0.00000232
560,17,-5141.06124,-5141.061168,-0.00000424
561,16,-4978.66942,-4978.669544,0.00000773
562,17,-5141.070601,-5141.070459,-0.00000834
563,17,-5141.070384,-5141.070285,-0.00000584
564,17,-5141.07029,-5141.070296,0.00000038
565,16,-4978.677189,-4978.677078,-0.00000693
566,16,-4978.693087,-4978.693107,0.00000126
